"has_null","wave","gender","age","age_o","d_age","d_d_age","race","race_o","samerace","importance_same_race","importance_same_religion","d_importance_same_race","d_importance_same_religion","field","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","d_pref_o_attractive","d_pref_o_sincere","d_pref_o_intelligence","d_pref_o_funny","d_pref_o_ambitious","d_pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","d_attractive_o","d_sinsere_o","d_intelligence_o","d_funny_o","d_ambitous_o","d_shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","d_attractive_important","d_sincere_important","d_intellicence_important","d_funny_important","d_ambtition_important","d_shared_interests_important","attractive","sincere","intelligence","funny","ambition","d_attractive","d_sincere","d_intelligence","d_funny","d_ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","d_attractive_partner","d_sincere_partner","d_intelligence_partner","d_funny_partner","d_ambition_partner","d_shared_interests_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","d_sports","d_tvsports","d_exercise","d_dining","d_museums","d_art","d_hiking","d_gaming","d_clubbing","d_reading","d_tv","d_theater","d_movies","d_concerts","d_music","d_shopping","d_yoga","interests_correlate","d_interests_correlate","expected_happy_with_sd_people","expected_num_interested_in_me","expected_num_matches","d_expected_happy_with_sd_people","d_expected_num_interested_in_me","d_expected_num_matches","like","guess_prob_liked","d_like","d_guess_prob_liked","met","decision","decision_o","match"
1,2,male,23,24,1,[0-1],'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',0,1,6,[0-1],[6-10],'Mechanical Engineering',20,20,20,15,15,10,[16-20],[16-20],[16-20],[0-15],[0-15],[0-15],5,5,9,7,9,?,[0-5],[0-5],[9-10],[6-8],[9-10],[0-5],20,25,20,15,10,10,[16-20],[21-100],[16-20],[0-15],[0-15],[0-15],6,9,6,8,4,[6-8],[9-10],[6-8],[6-8],[0-5],4,9,8,6,6,5,[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],0.52,[0.33-1],6,3,1,[5-6],[0-3],[0-2],6,2,[6-8],[0-4],0,0,1,0
0,2,male,24,21,3,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,[0-1],[0-1],Economics,12,18,20,16,16,18,[0-15],[16-20],[16-20],[16-20],[16-20],[16-20],5,8,8,4,9,3,[0-5],[6-8],[6-8],[0-5],[9-10],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,5,6,4,6,2,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],0.43,[0.33-1],3,1,0,[0-4],[0-3],[0-2],5,2,[0-5],[0-4],0,0,0,0
0,2,male,24,27,3,[2-3],European/Caucasian-American,'Black/African American',0,1,1,[0-1],[0-1],Economics,20,20,20,10,10,20,[16-20],[16-20],[16-20],[0-15],[0-15],[16-20],5,7,7,5,7,3,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,5,5,3,5,1,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.04,[-1-0],3,1,0,[0-4],[0-3],[0-2],5,2,[0-5],[0-4],0,0,0,0
0,2,male,24,21,3,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,[0-1],[0-1],Economics,10,20,40,10,10,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],5,7,8,6,6,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,6,5,4,3,2,[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.35,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,4,[6-8],[0-4],1,1,1,1
1,2,male,24,27,3,[2-3],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,10,20,20,15,20,15,[0-15],[16-20],[16-20],[0-15],[16-20],[0-15],7,8,8,8,?,?,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],5,5,6,4,7,2,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.32,[-1-0],3,1,0,[0-4],[0-3],[0-2],5,5,[0-5],[5-6],0,0,0,0
0,2,male,24,25,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,20,20,15,15,15,15,[16-20],[16-20],[0-15],[0-15],[0-15],[0-15],4,5,10,4,10,4,[0-5],[0-5],[9-10],[0-5],[9-10],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],8,5,6,6,5,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.2,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,1,[6-8],[0-4],0,1,0,0
0,2,male,24,23,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,20,20,20,15,15,10,[16-20],[16-20],[16-20],[0-15],[0-15],[0-15],2,6,7,1,7,2,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],6,5,7,5,5,2,[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.02,[-1-0],3,1,0,[0-4],[0-3],[0-2],5,4,[0-5],[0-4],0,1,0,0
0,2,male,24,22,2,[2-3],European/Caucasian-American,'Latino/Hispanic American',0,1,1,[0-1],[0-1],Economics,17,10,18,20,25,10,[16-20],[0-15],[16-20],[16-20],[21-100],[0-15],1,6,7,6,4,3,[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],7,6,5,7,3,5,[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.16,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,2,[6-8],[0-4],0,1,0,0
1,2,male,24,26,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,?,?,?,?,?,?,[0-15],[0-15],[0-15],[0-15],[0-15],[0-15],4,6,5,4,4,3,[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],5,6,6,4,7,6,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],?,[-1-0],3,1,0,[0-4],[0-3],[0-2],5,2,[0-5],[0-4],0,0,0,0
1,2,male,24,22,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,20,22,18,15,15,10,[16-20],[21-100],[16-20],[0-15],[0-15],[0-15],5,7,5,3,5,?,[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,4,5,4,6,5,[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],0.31,[0-0.33],3,1,0,[0-4],[0-3],[0-2],5,2,[0-5],[0-4],0,0,0,0
0,2,male,24,23,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,10,20,20,20,20,10,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],4,6,6,5,7,6,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],3,4,7,3,7,1,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],0.21,[0-0.33],3,1,0,[0-4],[0-3],[0-2],3,2,[0-5],[0-4],0,0,0,0
0,2,male,24,24,0,[0-1],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,35,10,20,20,10,5,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],4,5,6,5,5,5,[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],6,6,6,6,5,3,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.48,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,2,[6-8],[0-4],0,1,0,0
0,2,male,24,27,3,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,[0-1],[0-1],Economics,50,0,50,0,0,0,[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],5,7,7,6,9,5,[0-5],[6-8],[6-8],[6-8],[9-10],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],5,6,7,4,4,3,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.13,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,1,[6-8],[0-4],0,0,0,0
0,2,male,24,30,6,[4-6],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,30,20,30,10,0,10,[21-100],[16-20],[21-100],[0-15],[0-15],[0-15],5,7,7,5,7,5,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,4,7,3,6,4,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],0.09,[0-0.33],3,1,0,[0-4],[0-3],[0-2],4,3,[0-5],[0-4],0,0,1,0
1,2,male,24,21,3,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,[0-1],[0-1],Economics,30,5,30,15,15,5,[21-100],[0-15],[21-100],[0-15],[0-15],[0-15],4,4,6,4,6,?,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],6,5,5,6,7,2,[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.07,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,2,[6-8],[0-4],0,0,0,0
0,2,male,24,25,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,20,23,23,22,7,5,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],6,8,8,8,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],7,4,7,3,7,5,[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],0.26,[0-0.33],3,1,0,[0-4],[0-3],[0-2],5,1,[0-5],[0-4],0,1,0,0
0,2,male,24,26,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,20,25,20,15,15,5,[16-20],[21-100],[16-20],[0-15],[0-15],[0-15],1,1,1,1,1,1,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],6,5,5,4,5,4,[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],0.05,[0-0.33],3,1,0,[0-4],[0-3],[0-2],5,4,[0-5],[0-4],0,1,0,0
0,2,male,24,27,3,[2-3],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Economics,10,10,30,25,10,15,[0-15],[0-15],[21-100],[21-100],[0-15],[0-15],4,7,8,2,6,2,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,6,7,3,6,4,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.02,[-1-0],3,1,0,[0-4],[0-3],[0-2],4,1,[0-5],[0-4],0,0,0,0
0,2,male,24,23,1,[0-1],European/Caucasian-American,'Black/African American',0,1,1,[0-1],[0-1],Economics,50,10,20,10,10,0,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],3,7,10,4,8,2,[0-5],[6-8],[9-10],[0-5],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],4,6,7,6,7,2,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.61,[-1-0],3,1,0,[0-4],[0-3],[0-2],5,2,[0-5],[0-4],0,0,0,0
0,2,male,24,24,0,[0-1],European/Caucasian-American,'Latino/Hispanic American',0,1,1,[0-1],[0-1],Economics,20,20,20,15,15,10,[16-20],[16-20],[16-20],[0-15],[0-15],[0-15],7,9,8,7,6,5,[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],25,35,30,10,0,0,[21-100],[21-100],[21-100],[0-15],[0-15],[0-15],3,8,3,7,2,[0-5],[6-8],[0-5],[6-8],[0-5],3,7,7,7,5,3,[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,[6-8],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],-0.23,[-1-0],3,1,0,[0-4],[0-3],[0-2],6,4,[6-8],[0-4],0,0,1,0
0,2,male,24,21,3,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,3,3,[2-5],[2-5],Psychology,12,18,20,16,16,18,[0-15],[16-20],[16-20],[16-20],[16-20],[16-20],7,7,8,5,7,2,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,8,6,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],-0.4,[-1-0],7,5,3,[7-10],[4-9],[3-5],8,8,[6-8],[7-10],0,1,0,0
0,2,male,24,27,3,[2-3],European/Caucasian-American,'Black/African American',0,3,3,[2-5],[2-5],Psychology,20,20,20,10,10,20,[16-20],[16-20],[16-20],[0-15],[0-15],[16-20],6,8,8,7,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,6,6,8,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],-0.21,[-1-0],7,5,3,[7-10],[4-9],[3-5],6,5,[6-8],[5-6],0,1,1,1
0,2,male,24,21,3,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,3,3,[2-5],[2-5],Psychology,10,20,40,10,10,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],7,7,7,6,6,9,[6-8],[6-8],[6-8],[6-8],[6-8],[9-10],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],8,8,8,10,7,8,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],-0.17,[-1-0],7,5,3,[7-10],[4-9],[3-5],8,8,[6-8],[7-10],1,1,1,1
1,2,male,24,27,3,[2-3],European/Caucasian-American,European/Caucasian-American,1,3,3,[2-5],[2-5],Psychology,10,20,20,15,20,15,[0-15],[16-20],[16-20],[0-15],[16-20],[0-15],5,8,8,?,8,6,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],5,7,8,7,8,8,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],0.54,[0.33-1],7,5,3,[7-10],[4-9],[3-5],8,6,[6-8],[5-6],0,1,0,0
0,2,male,24,25,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,3,3,[2-5],[2-5],Psychology,20,20,15,15,15,15,[16-20],[16-20],[0-15],[0-15],[0-15],[0-15],6,7,9,7,9,3,[6-8],[6-8],[9-10],[6-8],[9-10],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,6,6,7,5,4,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],-0.29,[-1-0],7,5,3,[7-10],[4-9],[3-5],7,6,[6-8],[5-6],0,1,0,0
0,2,male,24,23,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,3,3,[2-5],[2-5],Psychology,20,20,20,15,15,10,[16-20],[16-20],[16-20],[0-15],[0-15],[0-15],3,8,7,6,6,4,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],8,7,7,8,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],0.46,[0.33-1],7,5,3,[7-10],[4-9],[3-5],9,7,[9-10],[7-10],0,1,0,0
0,2,male,24,22,2,[2-3],European/Caucasian-American,'Latino/Hispanic American',0,3,3,[2-5],[2-5],Psychology,17,10,18,20,25,10,[16-20],[0-15],[16-20],[16-20],[21-100],[0-15],1,3,4,2,2,1,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],9,7,7,7,6,5,[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],0.44,[0.33-1],7,5,3,[7-10],[4-9],[3-5],7,6,[6-8],[5-6],0,1,0,0
1,2,male,24,26,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,3,3,[2-5],[2-5],Psychology,?,?,?,?,?,?,[0-15],[0-15],[0-15],[0-15],[0-15],[0-15],4,6,7,4,5,2,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],5,5,5,5,6,5,[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],?,[-1-0],7,5,3,[7-10],[4-9],[3-5],5,5,[0-5],[5-6],0,1,0,0
0,2,male,24,22,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,3,3,[2-5],[2-5],Psychology,20,22,18,15,15,10,[16-20],[21-100],[16-20],[0-15],[0-15],[0-15],8,6,7,3,7,2,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,6,7,6,7,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],-0.41,[-1-0],7,5,3,[7-10],[4-9],[3-5],7,5,[6-8],[5-6],0,1,1,1
0,2,male,24,23,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,3,3,[2-5],[2-5],Psychology,10,20,20,20,20,10,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],6,9,7,5,6,3,[6-8],[9-10],[6-8],[0-5],[6-8],[0-5],25,15,25,25,15,15,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,8,9,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,7,7,7,6,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,[9-10],[0-5],[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],[6-8],[6-8],-0.27,[-1-0],7,5,3,[7-10],[4-9],[3-5],8,7,[6-8],[7-10],0,1,0,0
