gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,decision_o
1,30,25,0,2,16.67,16.67,16.67,16.67,14.81,18.52,8,6,7,6,7,2,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,10,8,10,8,7,8,0,0
1,30,27,0,2,15.56,17.78,17.78,17.78,17.78,13.33,8,6,7,7,8,3,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,5,10,9,6,9,2,8,0,1
1,30,27,1,2,9.52,19.05,23.81,19.05,4.76,23.81,10,7,9,8,6,7,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,9,9,9,2,2,3,0,1
1,30,28,1,2,17.39,17.39,19.57,19.57,10.87,15.22,9,7,8,7,5,8,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,10,10,5,10,10,9,0,1
1,30,32,1,2,17.24,17.24,17.24,17.24,13.79,17.24,8,5,5,5,5,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,3,10,10,4,10,2,6,0,1
1,30,28,0,2,14.71,14.71,14.71,14.71,20.59,20.59,5,6,8,5,5,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,7,10,8,6,7,2,8,0,0
1,30,23,1,2,25.64,17.95,15.38,20.51,10.26,10.26,7,6,6,7,6,7,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,8,7,8,8,8,3,8,0,1
1,30,26,1,2,20,16,18,16,16,14,8,8,8,8,8,8,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,4,10,10,6,8,4,7,0,1
1,30,24,0,2,13.51,18.92,21.62,13.51,13.51,18.92,6,6,7,4,7,4,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,5,9,9,4,9,4,6,0,0
1,30,28,1,2,21.43,16.67,21.43,16.67,11.9,11.9,5,3,6,4,4,4,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,2,10,6,10,2,3,0,0
1,30,42,1,2,23.81,23.81,23.81,23.81,2.38,2.38,8,6,6,5,5,6,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,4,4,4,10,4,2,0,1
1,30,30,0,2,18.6,20.93,23.26,23.26,2.33,11.63,9,4,6,6,6,7,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,3,3,3,8,8,2,3,0,1
1,30,31,1,2,17.78,17.78,17.78,17.78,13.33,15.56,6,5,6,6,6,6,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,9,7,2,7,2,2,0,1
1,25,26,0,8,14.89,19.15,21.28,19.15,14.89,10.64,6,8,9,5,8,5,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,7,8,8,8,8,7,7,0,0
1,25,25,0,8,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,10,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,3,8,8,3,8,3,4,0,1
1,25,42,1,8,23.81,23.81,23.81,23.81,2.38,2.38,9,8,9,9,5,5,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,8,8,8,9,9,8,8,0,1
1,25,30,0,8,18.6,20.93,23.26,23.26,2.33,11.63,6,6,6,5,7,8,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,8,8,8,7,8,3,6,0,0
1,22,23,1,8,17.02,21.28,17.02,21.28,14.89,8.51,9,8,9,9,9,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,7,9,8,8,7,5,8,0,1
1,22,26,0,8,14.89,19.15,21.28,19.15,14.89,10.64,3,7,7,5,5,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,7,8,7,8,9,7,8,0,0
1,22,27,1,8,7.5,17.5,20,22.5,12.5,20,9,9,9,9,9,9,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,5,8,7,8,9,7,6,0,1
1,22,26,1,8,21.28,17.02,21.28,12.77,6.38,21.28,5,7,9,6,8,7,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,9,8,9,8,10,7,8,0,1
1,22,24,1,8,20.51,5.13,23.08,12.82,17.95,20.51,6,6,8,5,5,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,6,8,9,6,8,7,6,0,1
1,22,26,1,8,16.28,16.28,18.6,16.28,16.28,16.28,4,7,7,5,5,5,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,8,8,9,7,8,5,7,0,0
1,22,25,0,8,16.67,16.67,16.67,16.67,14.81,18.52,8,8,8,8,8,8,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,5,9,9,7,8,4,5,0,1
1,22,27,0,8,15.56,17.78,17.78,17.78,17.78,13.33,8,8,8,7,7,3,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,6,9,9,7,8,5,6,0,1
1,22,27,1,8,9.52,19.05,23.81,19.05,4.76,23.81,6,4,7,7,8,2,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,2,9,10,4,8,4,5,1,1
1,22,28,1,8,17.39,17.39,19.57,19.57,10.87,15.22,6,7,7,7,7,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,8,9,9,8,8,8,7,0,1
1,22,32,1,8,17.24,17.24,17.24,17.24,13.79,17.24,7,6,7,7,7,7,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,4,9,9,5,8,5,6,0,1
1,22,28,0,8,14.71,14.71,14.71,14.71,20.59,20.59,4,6,7,2,5,3,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,7,9,9,8,8,5,7,0,0
1,22,23,1,8,25.64,17.95,15.38,20.51,10.26,10.26,4,7,8,6,5,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,9,8,8,9,8,8,8,0,0
1,22,26,1,8,20,16,18,16,16,14,4,6,7,4,5,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,8,7,8,8,9,7,7,0,0
1,22,24,0,8,13.51,18.92,21.62,13.51,13.51,18.92,4,8,7,6,7,5,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,4,9,9,6,7,3,5,0,0
1,22,28,1,8,21.43,16.67,21.43,16.67,11.9,11.9,2,8,9,4,3,2,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,9,9,9,8,9,4,8,0,0
1,22,42,1,8,23.81,23.81,23.81,23.81,2.38,2.38,7,6,7,5,5,3,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,5,9,8,8,8,5,5,0,0
1,22,30,0,8,18.6,20.93,23.26,23.26,2.33,11.63,6,6,7,4,6,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,6,8,8,9,8,6,7,0,0
1,22,31,1,8,17.78,17.78,17.78,17.78,13.33,15.56,6,7,7,7,7,6,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,7,9,9,7,9,6,7,0,1
1,22,26,0,4,14.89,19.15,21.28,19.15,14.89,10.64,6,8,7,4,5,5,16,20,18,20,18,8,9,8,9,10,7,7,6,6,8,8,7,7,0,0
1,22,27,1,4,7.5,17.5,20,22.5,12.5,20,9,9,9,9,9,9,16,20,18,20,18,8,9,8,9,10,7,2,5,6,5,7,4,1,0,1
1,22,26,1,4,21.28,17.02,21.28,12.77,6.38,21.28,6,8,9,6,9,8,16,20,18,20,18,8,9,8,9,10,7,10,7,9,10,10,7,10,0,1
1,22,25,0,4,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,8,8,9,16,20,18,20,18,8,9,8,9,10,7,3,9,9,7,9,6,7,0,1
1,22,27,1,4,9.52,19.05,23.81,19.05,4.76,23.81,8,5,6,7,6,3,16,20,18,20,18,8,9,8,9,10,7,3,9,10,2,9,3,5,1,1
1,22,23,1,4,25.64,17.95,15.38,20.51,10.26,10.26,5,8,8,7,5,5,16,20,18,20,18,8,9,8,9,10,7,10,8,8,10,9,9,9,0,0
1,22,26,1,4,20,16,18,16,16,14,5,7,7,5,6,5,16,20,18,20,18,8,9,8,9,10,7,8,6,8,7,8,7,6,0,0
1,22,28,1,4,21.43,16.67,21.43,16.67,11.9,11.9,6,6,9,3,1,2,16,20,18,20,18,8,9,8,9,10,7,8,3,9,8,9,7,8,0,0
1,22,42,1,4,23.81,23.81,23.81,23.81,2.38,2.38,7,7,8,7,5,4,16,20,18,20,18,8,9,8,9,10,7,4,6,6,7,7,3,3,0,1
1,22,30,0,4,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,5,5,6,16,20,18,20,18,8,9,8,9,10,7,5,5,8,6,9,4,4,0,1
1,26,23,1,8,17.02,21.28,17.02,21.28,14.89,8.51,9,7,8,8,6,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,5,6,7,8,7,6,7,0,1
1,26,26,0,8,14.89,19.15,21.28,19.15,14.89,10.64,6,7,7,7,6,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,7,7,9,8,8,6,8,1,1
1,26,27,1,8,7.5,17.5,20,22.5,12.5,20,7,10,10,10,10,5,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,3,8,10,6,10,7,8,1,0
1,26,26,1,8,21.28,17.02,21.28,12.77,6.38,21.28,4,6,7,7,7,5,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,9,8,10,8,10,7,9,0,0
1,26,24,1,8,20.51,5.13,23.08,12.82,17.95,20.51,6,5,5,6,6,4,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,5,7,9,5,9,5,6,0,1
1,26,26,1,8,16.28,16.28,18.6,16.28,16.28,16.28,6,6,8,6,7,5,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,7,8,9,8,8,8,9,0,1
1,26,25,0,8,16.67,16.67,16.67,16.67,14.81,18.52,7,8,8,8,10,7,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,4,7,9,6,8,8,7,0,0
1,26,27,0,8,15.56,17.78,17.78,17.78,17.78,13.33,4,5,6,6,7,3,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,4,7,9,5,6,6,6,0,0
1,26,27,1,8,9.52,19.05,23.81,19.05,4.76,23.81,7,6,2,2,8,3,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,1,6,8,1,2,1,1,0,0
1,26,28,1,8,17.39,17.39,19.57,19.57,10.87,15.22,8,8,8,8,7,2,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,6,6,7,6,7,6,6,0,1
1,26,32,1,8,17.24,17.24,17.24,17.24,13.79,17.24,6,2,3,1,3,1,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,5,6,7,6,8,4,5,0,0
1,26,28,0,8,14.71,14.71,14.71,14.71,20.59,20.59,7,7,7,8,7,9,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,7,9,8,7,7,8,9,1,1
1,26,23,1,8,25.64,17.95,15.38,20.51,10.26,10.26,3,3,5,7,6,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,9,9,8,9,7,8,8,1,0
1,26,26,1,8,20,16,18,16,16,14,4,4,5,5,5,5,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,7,7,6,6,6,5,8,1,0
1,26,24,0,8,13.51,18.92,21.62,13.51,13.51,18.92,4,7,5,5,4,4,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,2,6,5,2,3,2,4,0,0
1,26,28,1,8,21.43,16.67,21.43,16.67,11.9,11.9,3,5,8,5,8,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,8,7,8,9,8,7,8,0,0
1,26,42,1,8,23.81,23.81,23.81,23.81,2.38,2.38,5,8,8,7,7,3,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,6,8,7,7,6,6,7,0,0
1,26,30,0,8,18.6,20.93,23.26,23.26,2.33,11.63,6,3,6,7,10,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,7,7,9,8,7,8,8,0,0
1,26,31,1,8,17.78,17.78,17.78,17.78,13.33,15.56,6,7,6,7,6,6,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,6,8,8,5,6,6,6,0,1
1,23,23,1,5,17.02,21.28,17.02,21.28,14.89,8.51,10,9,8,8,6,6,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,5,6,7,6,7,5,6,0,1
1,23,26,0,5,14.89,19.15,21.28,19.15,14.89,10.64,6,8,8,3,6,2,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,10,8,8,8,8,8,9,0,0
1,23,27,1,5,7.5,17.5,20,22.5,12.5,20,7,8,7,8,7,5,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,2,8,4,4,7,2,2,0,1
1,23,26,1,5,21.28,17.02,21.28,12.77,6.38,21.28,5,6,5,4,5,5,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,10,10,10,7,9,6,8,0,0
1,23,24,1,5,20.51,5.13,23.08,12.82,17.95,20.51,6,6,7,6,6,7,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,5,8,8,6,6,5,6,0,1
1,23,26,1,5,16.28,16.28,18.6,16.28,16.28,16.28,8,7,7,6,5,5,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,6,6,6,6,6,6,6,0,1
1,23,25,0,5,16.67,16.67,16.67,16.67,14.81,18.52,8,10,10,10,10,10,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,8,8,8,7,6,6,7,0,1
1,23,27,0,5,15.56,17.78,17.78,17.78,17.78,13.33,5,5,7,6,6,3,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,8,8,8,8,8,6,7,0,1
1,23,27,1,5,9.52,19.05,23.81,19.05,4.76,23.81,7,5,6,8,2,4,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,3,10,10,5,8,6,10,0,1
1,23,28,1,5,17.39,17.39,19.57,19.57,10.87,15.22,8,8,8,8,7,7,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,6,7,6,4,4,4,4,0,1
1,23,32,1,5,17.24,17.24,17.24,17.24,13.79,17.24,5,1,5,4,5,5,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,10,10,10,7,7,9,8,0,0
1,23,28,0,5,14.71,14.71,14.71,14.71,20.59,20.59,7,4,5,3,7,4,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,6,8,8,6,8,4,7,0,0
1,23,23,1,5,25.64,17.95,15.38,20.51,10.26,10.26,3,7,7,2,6,3,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,9,7,6,4,9,2,6,0,0
1,23,26,1,5,20,16,18,16,16,14,3,5,6,5,5,3,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,2,7,5,4,9,2,2,0,0
1,23,24,0,5,13.51,18.92,21.62,13.51,13.51,18.92,6,7,7,4,7,6,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,5,9,9,5,5,5,6,0,1
1,23,28,1,5,21.43,16.67,21.43,16.67,11.9,11.9,3,5,4,2,3,3,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,10,8,6,5,9,5,5,0,0
1,23,42,1,5,23.81,23.81,23.81,23.81,2.38,2.38,6,8,8,8,5,6,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,5,5,6,2,9,3,3,0,1
1,23,30,0,5,18.6,20.93,23.26,23.26,2.33,11.63,7,6,8,6,6,4,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,4,5,5,5,5,2,2,0,1
1,23,31,1,5,17.78,17.78,17.78,17.78,13.33,15.56,8,9,8,8,8,7,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,6,8,6,6,8,8,6,0,1
1,31,23,0,2,17.02,21.28,17.02,21.28,14.89,8.51,7,8,8,5,7,5,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,5,7,7,6,9,1,4,0,0
1,31,26,0,2,14.89,19.15,21.28,19.15,14.89,10.64,6,8,7,7,8,6,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,7,7,7,7,7,7,0,0
1,31,27,0,2,7.5,17.5,20,22.5,12.5,20,5,10,8,7,5,5,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,2,8,8,7,8,5,8,0,0
1,31,26,0,2,21.28,17.02,21.28,12.77,6.38,21.28,3,7,7,5,5,4,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,9,5,9,6,6,5,7,0,0
1,31,24,0,2,20.51,5.13,23.08,12.82,17.95,20.51,5,7,8,5,6,5,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,7,7,7,7,7,6,0,1
1,31,25,0,2,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,10,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,9,10,10,10,9,9,10,1,1
1,31,27,0,2,15.56,17.78,17.78,17.78,17.78,13.33,6,6,7,7,7,5,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,8,7,8,6,7,5,7,0,1
1,31,27,0,2,9.52,19.05,23.81,19.05,4.76,23.81,6,5,6,2,5,4,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,4,10,10,9,8,7,7,0,0
1,31,28,0,2,17.39,17.39,19.57,19.57,10.87,15.22,10,9,10,8,9,6,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,8,8,8,5,5,5,7,0,1
1,31,32,0,2,17.24,17.24,17.24,17.24,13.79,17.24,6,7,8,8,8,9,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,7,7,7,7,7,7,0,1
1,31,28,0,2,14.71,14.71,14.71,14.71,20.59,20.59,6,8,8,8,7,8,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,4,9,9,6,8,7,8,0,1
1,31,23,0,2,25.64,17.95,15.38,20.51,10.26,10.26,6,8,8,7,8,5,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,7,7,7,7,7,7,0,0
1,31,26,0,2,20,16,18,16,16,14,4,5,6,4,5,3,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,8,8,8,8,8,7,7,0,0
1,31,24,0,2,13.51,18.92,21.62,13.51,13.51,18.92,7,7,7,7,7,5,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,8,9,9,7,7,7,0,1
1,31,28,0,2,21.43,16.67,21.43,16.67,11.9,11.9,3,9,8,7,5,4,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,8,8,8,8,8,8,8,0,0
1,31,42,0,2,23.81,23.81,23.81,23.81,2.38,2.38,6,8,9,8,7,7,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,7,7,7,7,7,6,0,1
1,31,30,0,2,18.6,20.93,23.26,23.26,2.33,11.63,5,9,9,8,7,8,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,8,8,7,7,7,7,7,8,7,0,0
1,23,23,1,9,17.02,21.28,17.02,21.28,14.89,8.51,10,8,8,8,8,6,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,4,6,6,4,4,4,4,0,1
1,23,26,0,9,14.89,19.15,21.28,19.15,14.89,10.64,8,7,4,9,4,5,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,6,9,10,8,10,7,7,0,1
1,23,27,1,9,7.5,17.5,20,22.5,12.5,20,10,10,10,10,8,8,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,3,8,8,9,4,5,6,0,1
1,23,26,1,9,21.28,17.02,21.28,12.77,6.38,21.28,9,7,6,8,6,5,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,7,8,10,7,9,7,7,0,1
1,23,24,1,9,20.51,5.13,23.08,12.82,17.95,20.51,6,5,6,7,6,4,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,6,9,8,6,8,3,7,0,1
1,23,26,1,9,16.28,16.28,18.6,16.28,16.28,16.28,8,6,8,9,5,8,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,9,9,9,10,9,8,9,0,1
1,23,25,0,9,16.67,16.67,16.67,16.67,14.81,18.52,10,9,10,10,9,9,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,7,9,10,10,9,7,7,0,1
1,23,27,0,9,15.56,17.78,17.78,17.78,17.78,13.33,8,7,7,9,9,5,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,6,7,9,6,7,6,6,0,1
1,23,27,1,9,9.52,19.05,23.81,19.05,4.76,23.81,8,4,8,6,4,4,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,1,1,1,1,1,1,1,0,1
1,23,28,1,9,17.39,17.39,19.57,19.57,10.87,15.22,10,7,6,8,10,5,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,3,8,7,3,7,3,4,0,1
1,23,28,0,9,14.71,14.71,14.71,14.71,20.59,20.59,9,6,5,8,9,7,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,7,6,7,8,6,6,6,0,1
1,23,23,1,9,25.64,17.95,15.38,20.51,10.26,10.26,9,7,7,9,7,7,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,10,9,9,10,10,10,10,0,1
1,23,26,1,9,20,16,18,16,16,14,8,8,7,9,8,8,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,8,10,7,9,7,8,8,0,1
1,23,24,0,9,13.51,18.92,21.62,13.51,13.51,18.92,7,5,6,8,6,5,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,6,6,8,2,4,4,5,0,1
1,23,28,1,9,21.43,16.67,21.43,16.67,11.9,11.9,8,5,5,8,3,6,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,7,9,9,9,9,9,8,0,1
1,23,42,1,9,23.81,23.81,23.81,23.81,2.38,2.38,9,7,7,7,6,7,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,4,7,6,4,4,4,4,0,1
1,23,30,0,9,18.6,20.93,23.26,23.26,2.33,11.63,7,4,5,7,8,4,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,4,5,4,6,5,4,5,0,0
1,23,31,1,9,17.78,17.78,17.78,17.78,13.33,15.56,8,7,7,8,8,7,17.31,13.46,17.31,19.23,19.23,13.46,8,8,10,8,9,4,6,6,4,4,4,3,0,1
1,25,23,0,2,17.02,21.28,17.02,21.28,14.89,8.51,8,9,8,7,8,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,8,8,8,8,7,6,0,1
1,25,26,0,2,14.89,19.15,21.28,19.15,14.89,10.64,7,7,5,7,7,5,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,10,10,10,10,10,10,10,1,1
1,25,26,0,2,21.28,17.02,21.28,12.77,6.38,21.28,7,8,8,9,8,7,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,6,8,8,8,8,8,7,0,1
1,25,26,0,2,16.28,16.28,18.6,16.28,16.28,16.28,7,7,7,7,6,7,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,8,9,9,9,9,9,9,0,1
1,25,25,0,2,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,10,9,8,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,10,10,9,9,9,8,0,1
1,25,27,0,2,15.56,17.78,17.78,17.78,17.78,13.33,7,7,7,8,8,5,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,7,10,8,7,7,5,0,1
1,25,27,0,2,9.52,19.05,23.81,19.05,4.76,23.81,8,7,7,8,2,5,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,7,10,5,7,6,5,0,1
1,25,32,0,2,17.24,17.24,17.24,17.24,13.79,17.24,7,6,5,5,5,5,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,10,10,10,10,10,10,10,1,1
1,25,28,0,2,14.71,14.71,14.71,14.71,20.59,20.59,8,10,9,9,9,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,8,8,9,9,5,7,0,1
1,25,23,0,2,25.64,17.95,15.38,20.51,10.26,10.26,8,7,8,8,7,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,9,9,9,9,9,9,9,0,1
1,25,26,0,2,20,16,18,16,16,14,8,8,8,8,8,7,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,8,9,9,9,9,9,9,0,1
1,25,24,0,2,13.51,18.92,21.62,13.51,13.51,18.92,8,6,6,8,6,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,8,8,8,8,8,7,0,1
1,25,28,0,2,21.43,16.67,21.43,16.67,11.9,11.9,6,8,7,5,6,3,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,8,8,8,8,8,8,8,0,1
1,25,42,0,2,23.81,23.81,23.81,23.81,2.38,2.38,9,8,7,8,7,7,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,9,9,9,9,9,9,9,0,1
1,25,30,0,2,18.6,20.93,23.26,23.26,2.33,11.63,8,8,7,9,6,7,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,9,9,7,8,7,6,0,1
1,25,31,0,2,17.78,17.78,17.78,17.78,13.33,15.56,7,7,8,8,8,6,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,9,9,7,8,7,6,0,1
1,29,26,0,10,14.89,19.15,21.28,19.15,14.89,10.64,7,8,7,7,7,7,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,7,8,8,9,9,10,6,0,1
1,29,27,1,10,7.5,17.5,20,22.5,12.5,20,8,9,9,9,9,8,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,1,1,1,1,1,1,1,0,1
1,29,26,1,10,20,16,18,16,16,14,5,8,7,7,7,6,20,15.56,20,15.56,11.11,17.78,8,8,6,9,9,6,6,5,9,5,5,5,0,0
1,28,23,1,9,17.02,21.28,17.02,21.28,14.89,8.51,8,7,7,6,8,6,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,6,8,10,7,9,2,7,0,1
1,28,26,0,9,14.89,19.15,21.28,19.15,14.89,10.64,7,7,8,4,6,6,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,4,7,8,5,10,7,5,0,1
1,28,27,1,9,7.5,17.5,20,22.5,12.5,20,9,8,9,9,9,9,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,4,9,10,7,10,6,6,0,1
1,28,26,1,9,21.28,17.02,21.28,12.77,6.38,21.28,6,6,6,3,5,4,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,5,7,9,5,9,4,3,0,1
1,28,24,1,9,20.51,5.13,23.08,12.82,17.95,20.51,5,5,4,5,4,4,16.36,16.36,18.18,18.18,16.36,14.55,7,9,9,9,9,3,7,10,3,10,5,3,0,0
