iid,pid,has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
74,61,1,3,male,25,28,3,[2-3],European/Caucasian-American,European/Caucasian-American,1,3,1,[2-5],[0-1],'Electrical Engineering',15,15,20,15,15,20,[0-15],[0-15],[16-20],[0-15],[0-15],[16-20],5,8,8,8,7,4,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],30,0,30,30,10,0,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,9,8,7,[6-8],[9-10],[9-10],[6-8],[6-8],5,9,10,7,8,7,[0-5],[9-10],[9-10],[6-8],[6-8],[6-8],8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,[6-8],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],[9-10],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],0.53,[0.33-1],9,2,?,[7-10],[0-3],[0-2],7,6,[6-8],[5-6],0,0,0,0
74,62,1,3,male,25,26,1,[0-1],European/Caucasian-American,'Latino/Hispanic American',0,3,1,[2-5],[0-1],'Electrical Engineering',30,10,20,20,10,10,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],6,8,8,7,7,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],30,0,30,30,10,0,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,9,8,7,[6-8],[9-10],[9-10],[6-8],[6-8],10,9,9,9,7,8,[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,[6-8],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],[9-10],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],0.21,[0-0.33],9,2,?,[7-10],[0-3],[0-2],9,6,[9-10],[5-6],0,1,1,1
74,63,1,3,male,25,24,1,[0-1],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,3,1,[2-5],[0-1],'Electrical Engineering',5,15,45,25,0,10,[0-15],[0-15],[21-100],[21-100],[0-15],[0-15],3,8,8,7,8,3,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],30,0,30,30,10,0,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,9,8,7,[6-8],[9-10],[9-10],[6-8],[6-8],7,8,7,7,3,5,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,[6-8],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],[9-10],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],0.59,[0.33-1],9,2,?,[7-10],[0-3],[0-2],6,3,[6-8],[0-4],0,0,0,0
74,64,1,3,male,25,27,2,[2-3],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,3,1,[2-5],[0-1],'Electrical Engineering',10,25,25,10,10,20,[0-15],[21-100],[21-100],[0-15],[0-15],[16-20],6,6,6,5,6,4,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],30,0,30,30,10,0,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,9,8,7,[6-8],[9-10],[9-10],[6-8],[6-8],8,7,7,9,6,8,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,[6-8],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],[9-10],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],0.15,[0-0.33],9,2,?,[7-10],[0-3],[0-2],8,7,[6-8],[7-10],0,1,0,0
74,65,1,3,male,25,23,2,[2-3],European/Caucasian-American,Other,0,3,1,[2-5],[0-1],'Electrical Engineering',17,17,17,17,17,15,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],7,7,7,7,7,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],30,0,30,30,10,0,[21-100],[0-15],[21-100],[21-100],[0-15],[0-15],7,9,9,8,7,[6-8],[9-10],[9-10],[6-8],[6-8],7,9,8,9,5,6,[6-8],[9-10],[6-8],[9-10],[0-5],[6-8],8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,[6-8],[0-5],[0-5],[9-10],[9-10],[9-10],[9-10],[6-8],[6-8],[9-10],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],0.35,[0.33-1],9,2,?,[7-10],[0-3],[0-2],6,3,[6-8],[0-4],0,0,0,0
75,56,0,3,male,24,23,1,[0-1],Other,European/Caucasian-American,0,3,3,[2-5],[2-5],law,17,18,18,15,17,15,[16-20],[16-20],[16-20],[0-15],[16-20],[0-15],3,10,9,2,9,3,[0-5],[9-10],[9-10],[0-5],[9-10],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],8,6,6,7,7,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.37,[0.33-1],5,1,5,[5-6],[0-3],[3-5],6,5,[6-8],[5-6],0,1,0,0
75,57,0,3,male,24,22,2,[2-3],Other,European/Caucasian-American,0,3,3,[2-5],[2-5],law,10,20,20,20,15,15,[0-15],[16-20],[16-20],[16-20],[0-15],[0-15],8,8,10,10,9,7,[6-8],[6-8],[9-10],[9-10],[9-10],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],6,8,7,6,5,5,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.23,[0-0.33],5,1,5,[5-6],[0-3],[3-5],6,5,[6-8],[5-6],0,1,0,0
75,58,1,3,male,24,?,24,[7-37],Other,?,0,3,3,[2-5],[2-5],law,?,?,?,?,?,?,[0-15],[0-15],[0-15],[0-15],[0-15],[0-15],5,5,9,5,5,4,[0-5],[0-5],[9-10],[0-5],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],7,6,6,6,8,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],?,[-1-0],5,1,5,[5-6],[0-3],[3-5],6,5,[6-8],[5-6],0,1,0,0
75,59,1,3,male,24,?,24,[7-37],Other,?,0,3,3,[2-5],[2-5],law,?,?,?,?,?,?,[0-15],[0-15],[0-15],[0-15],[0-15],[0-15],?,?,?,?,?,?,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],?,?,?,?,?,?,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],?,[-1-0],5,1,5,[5-6],[0-3],[3-5],?,?,[0-5],[0-4],?,0,0,0
75,60,1,3,male,24,29,5,[4-6],Other,Other,1,3,3,[2-5],[2-5],law,5,20,25,15,15,20,[0-15],[16-20],[21-100],[0-15],[0-15],[16-20],2,10,10,5,?,5,[0-5],[9-10],[9-10],[0-5],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],5,6,7,6,5,5,[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.29,[0-0.33],5,1,5,[5-6],[0-3],[3-5],5,5,[0-5],[5-6],0,1,0,0
75,61,0,3,male,24,28,4,[4-6],Other,European/Caucasian-American,0,3,3,[2-5],[2-5],law,15,15,20,15,15,20,[0-15],[0-15],[16-20],[0-15],[0-15],[16-20],6,8,8,8,8,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],6,7,8,6,5,7,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.28,[0-0.33],5,1,5,[5-6],[0-3],[3-5],6,6,[6-8],[5-6],0,1,1,1
75,62,0,3,male,24,26,2,[2-3],Other,'Latino/Hispanic American',0,3,3,[2-5],[2-5],law,30,10,20,20,10,10,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],7,7,8,6,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],6,5,6,4,5,5,[6-8],[0-5],[6-8],[0-5],[0-5],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.26,[0-0.33],5,1,5,[5-6],[0-3],[3-5],6,5,[6-8],[5-6],0,1,0,0
75,63,0,3,male,24,24,0,[0-1],Other,'Asian/Pacific Islander/Asian-American',0,3,3,[2-5],[2-5],law,5,15,45,25,0,10,[0-15],[0-15],[21-100],[21-100],[0-15],[0-15],3,7,4,2,3,2,[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],5,6,6,7,6,5,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.16,[0-0.33],5,1,5,[5-6],[0-3],[3-5],5,5,[0-5],[5-6],0,0,0,0
75,64,0,3,male,24,27,3,[2-3],Other,'Asian/Pacific Islander/Asian-American',0,3,3,[2-5],[2-5],law,10,25,25,10,10,20,[0-15],[21-100],[21-100],[0-15],[0-15],[16-20],8,6,8,5,8,5,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],6,6,7,5,6,5,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],-0.17,[-1-0],5,1,5,[5-6],[0-3],[3-5],6,7,[6-8],[7-10],0,1,1,1
75,65,0,3,male,24,23,1,[0-1],Other,Other,1,3,3,[2-5],[2-5],law,17,17,17,17,17,15,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],5,8,7,6,8,5,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,7,8,8,8,[6-8],[6-8],[6-8],[6-8],[6-8],6,7,6,8,6,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.5,[0.33-1],5,1,5,[5-6],[0-3],[3-5],6,7,[6-8],[7-10],0,1,0,0
76,94,1,4,female,34,28,6,[4-6],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,5,7,[2-5],[6-10],Classics,20,20,20,10,10,20,[16-20],[16-20],[16-20],[0-15],[0-15],[16-20],6,6,6,7,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],5,5,5,10,8,?,[0-5],[0-5],[0-5],[9-10],[6-8],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.21,[0-0.33],6,4,4,[5-6],[4-9],[3-5],5,5,[0-5],[5-6],0,1,1,1
76,95,1,4,female,34,26,8,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,18,18,18,19,13,14,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],6,6,7,8,4,6,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],4,5,5,4,6,?,[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],-0.18,[-1-0],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,0,0,0
76,96,1,4,female,34,26,8,[7-37],European/Caucasian-American,'Latino/Hispanic American',0,5,7,[2-5],[6-10],Classics,10,20,20,22,6,22,[0-15],[16-20],[16-20],[21-100],[0-15],[21-100],6,7,7,8,?,?,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],2,10,4,4,4,?,[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.65,[0.33-1],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,0,1,0
76,97,1,4,female,34,29,5,[4-6],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,50,7,20,23,0,0,[21-100],[0-15],[16-20],[21-100],[0-15],[0-15],4,6,7,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],10,8,10,8,?,?,[9-10],[6-8],[9-10],[6-8],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.08,[0-0.33],6,4,4,[5-6],[4-9],[3-5],10,7,[9-10],[7-10],0,1,0,0
76,98,1,4,female,34,39,5,[4-6],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,40,20,15,20,0,5,[21-100],[16-20],[0-15],[16-20],[0-15],[0-15],10,10,10,?,?,?,[9-10],[9-10],[9-10],[0-5],[0-5],[0-5],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],2,10,5,2,?,?,[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.24,[0-0.33],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,0,1,0
76,99,1,4,female,34,28,6,[4-6],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,30,30,20,10,10,0,[21-100],[21-100],[16-20],[0-15],[0-15],[0-15],4,7,8,5,7,3,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],6,8,8,6,8,?,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.71,[0.33-1],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,1,0,0
76,100,1,4,female,34,30,4,[4-6],European/Caucasian-American,Other,0,5,7,[2-5],[6-10],Classics,20,25,25,15,5,10,[16-20],[21-100],[21-100],[0-15],[0-15],[0-15],4,7,8,7,7,4,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],1,10,?,?,?,?,[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.51,[0.33-1],6,4,4,[5-6],[4-9],[3-5],1,1,[0-5],[0-4],0,0,0,0
76,101,1,4,female,34,22,12,[7-37],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,5,7,[2-5],[6-10],Classics,40,8,10,12,10,20,[21-100],[0-15],[0-15],[0-15],[0-15],[16-20],7,7,8,8,?,6,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],1,10,5,?,?,?,[0-5],[9-10],[0-5],[0-5],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.15,[0-0.33],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],?,0,1,0
76,102,1,4,female,34,32,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,30,10,30,20,10,0,[21-100],[0-15],[21-100],[16-20],[0-15],[0-15],5,7,8,10,6,9,[0-5],[6-8],[6-8],[9-10],[6-8],[9-10],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],1,?,8,1,?,3,[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.02,[0-0.33],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,0,1,0
76,103,1,4,female,34,26,8,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,40,5,20,10,10,15,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],6,8,9,7,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],6,?,5,?,10,?,[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],-0.05,[-1-0],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,0,0,0
76,104,1,4,female,34,27,7,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,20,15,25,15,20,5,[16-20],[0-15],[21-100],[0-15],[16-20],[0-15],6,8,7,6,6,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],2,3,5,5,?,?,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.19,[0-0.33],6,4,4,[5-6],[4-9],[3-5],2,2,[0-5],[0-4],0,0,0,0
76,105,1,4,female,34,25,9,[7-37],European/Caucasian-American,'Black/African American',0,5,7,[2-5],[6-10],Classics,30,15,20,20,0,5,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],7,7,8,9,8,7,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],5,7,8,8,?,?,[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.02,[0-0.33],6,4,4,[5-6],[4-9],[3-5],5,5,[0-5],[5-6],0,1,1,1
76,106,1,4,female,34,22,12,[7-37],European/Caucasian-American,'Latino/Hispanic American',0,5,7,[2-5],[6-10],Classics,10,20,35,10,5,20,[0-15],[16-20],[21-100],[0-15],[0-15],[16-20],8,3,7,8,4,?,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],4,8,8,6,6,?,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.06,[0-0.33],6,4,4,[5-6],[4-9],[3-5],5,5,[0-5],[5-6],0,1,0,0
76,107,1,4,female,34,21,13,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,19,24,21,23,5,8,[16-20],[21-100],[21-100],[21-100],[0-15],[0-15],9,9,9,9,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],8,6,7,10,?,8,[6-8],[6-8],[6-8],[9-10],[0-5],[6-8],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.36,[0.33-1],6,4,4,[5-6],[4-9],[3-5],10,5,[9-10],[5-6],0,1,1,1
76,108,0,4,female,34,24,10,[7-37],European/Caucasian-American,European/Caucasian-American,1,5,7,[2-5],[6-10],Classics,10,20,35,20,0,15,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,7,8,7,5,8,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],10,10,30,20,10,20,[0-15],[0-15],[21-100],[16-20],[0-15],[16-20],6,6,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],5,5,5,5,8,8,[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.32,[0-0.33],6,4,4,[5-6],[4-9],[3-5],5,5,[0-5],[5-6],0,1,0,0
