iid,pid,gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,att_m,sin_m,int_m,fun_m,amb_m,sha_m,decision_o
93,102,1,29,32,1,2,30,10,30,20,10,0,7,7,7,6,6,5,14,20,18,24,18,6,8,8,8,8,7,6,7,7,6,7,6,6,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,103,1,29,26,1,2,40,5,20,10,10,15,6,7,7,8,7,6,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7,0,6.7,7.8,7.9,7.4,6.9,6.1,0
93,104,1,29,27,1,2,20,15,25,15,20,5,7,8,6,8,6,6,14,20,18,24,18,6,8,8,8,8,7,8,8,7,8,8,8,8,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,105,1,29,25,0,2,30,15,20,20,0,5,8,7,8,7,6,5,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,6,7,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,106,1,29,22,0,2,10,20,35,10,5,20,9,10,10,8,8,8,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,107,1,29,21,1,2,19,24,21,23,5,8,7,8,9,9,9,9,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,6,7,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,108,1,29,24,1,2,10,20,35,20,0,15,8,8,7,7,6,4,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,6,7,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,109,1,29,25,0,2,15,10,30,10,5,30,7,10,8,7,7,3,14,20,18,24,18,6,8,8,8,8,7,7,7,7,6,7,6,7,0,6.7,7.8,7.9,7.4,6.9,6.1,1
93,110,1,29,28,1,2,20,20,15,15,5,25,5,7,8,7,8,8,14,20,18,24,18,6,8,8,8,8,7,7,7,7,6,6,6,7,0,6.7,7.8,7.9,7.4,6.9,6.1,0
93,111,1,29,27,0,2,20,20,20,20,10,10,5,7,7,5,5,5,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7,0,6.7,7.8,7.9,7.4,6.9,6.1,0
94,77,0,28,22,0,6,15,20,20,20,15,10,4,7,8,10,7,7,20,20,20,10,10,20,6,9,9,9,7,8,8,7,7,7,5,7,0,3.6,5.1,6.9,5,7.6,4.4,1
94,78,0,28,23,0,6,10,25,20,10,20,15,4,2,9,2,10,2,20,20,20,10,10,20,6,9,9,9,7,7,5,6,6,5,3,5,0,3.6,5.1,6.9,5,7.6,4.4,0
94,79,0,28,26,1,6,10,20,15,20,20,15,5,6,7,6,9,5,20,20,20,10,10,20,6,9,9,9,7,7,7,8,8,6,9,8,0,3.6,5.1,6.9,5,7.6,4.4,0
94,81,0,28,28,0,6,10,10,20,20,20,20,2,10,10,8,10,6,20,20,20,10,10,20,6,9,9,9,7,9,8,8,8,8,6,8,0,3.6,5.1,6.9,5,7.6,4.4,0
94,82,0,28,25,0,6,20,20,20,20,10,10,7,7,10,10,9,8,20,20,20,10,10,20,6,9,9,9,7,9,9,8,8,6,6,8,0,3.6,5.1,6.9,5,7.6,4.4,1
94,83,0,28,35,0,6,10,32,20,12,11,15,4,6,7,6,9,8,20,20,20,10,10,20,6,9,9,9,7,7,7,7,7,7,5,6,0,3.6,5.1,6.9,5,7.6,4.4,0
94,84,0,28,32,0,6,30,30,30,5,0,5,1,5,0,10,0,3,20,20,20,10,10,20,6,9,9,9,7,6,7,6,6,6,5,5,0,3.6,5.1,6.9,5,7.6,4.4,0
94,85,0,28,30,0,6,20,25,15,15,15,10,4,1,4,1,10,1,20,20,20,10,10,20,6,9,9,9,7,7,7,7,7,7,5,5,0,3.6,5.1,6.9,5,7.6,4.4,0
94,87,0,28,23,0,6,15,15,20,15,15,20,2,3,2,1,1,1,20,20,20,10,10,20,6,9,9,9,7,7,7,7,7,7,5,6,0,3.6,5.1,6.9,5,7.6,4.4,0
94,88,0,28,23,0,6,15,15,20,15,20,15,1,2,10,1,10,4,20,20,20,10,10,20,6,9,9,9,7,7,6,6,6,6,5,5,0,3.6,5.1,6.9,5,7.6,4.4,0
94,89,0,28,27,0,6,25,15,20,20,20,0,6,9,8,5,7,6,20,20,20,10,10,20,6,9,9,9,7,5,5,5,5,5,5,5,1,3.6,5.1,6.9,5,7.6,4.4,0
94,90,0,28,23,1,6,15,21,18,18,10,18,0,5,5,0,9,0,20,20,20,10,10,20,6,9,9,9,7,5,6,9,3,3,3,3,0,3.6,5.1,6.9,5,7.6,4.4,0
94,92,0,28,29,0,6,10,20,20,20,20,10,4,3,9,3,8,5,20,20,20,10,10,20,6,9,9,9,7,9,8,8,6,7,7,6,0,3.6,5.1,6.9,5,7.6,4.4,0
94,93,0,28,29,0,6,14,20,18,24,18,6,6,6,7,7,8,6,20,20,20,10,10,20,6,9,9,9,7,7,9,9,8,6,7,7,0,3.6,5.1,6.9,5,7.6,4.4,0
95,77,0,26,22,1,7,15,20,20,20,15,10,4,6,6,6,5,7,18,18,18,19,13,14,7,9,8,10,7,4,6,5,6,5,5,4,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,78,0,26,23,0,7,10,25,20,10,20,15,2,4,9,4,9,6,18,18,18,19,13,14,7,9,8,10,7,5,6,7,4,4,6,4,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,79,0,26,26,0,7,10,20,15,20,20,15,5,6,6,5,5,4,18,18,18,19,13,14,7,9,8,10,7,4,7,7,6,5,5,5,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,80,0,26,27,0,7,10,20,20,10,20,20,7,9,9,8,9,8,18,18,18,19,13,14,7,9,8,10,7,5,8,7,5,6,4,5,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,81,0,26,28,1,7,10,10,20,20,20,20,3,7,7,5,7,6,18,18,18,19,13,14,7,9,8,10,7,6,6,6,8,6,7,6,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,82,0,26,25,0,7,20,20,20,20,10,10,4,8,7,5,7,4,18,18,18,19,13,14,7,9,8,10,7,4,6,5,6,5,4,4,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,83,0,26,35,0,7,10,32,20,12,11,15,5,6,8,7,8,8,18,18,18,19,13,14,7,9,8,10,7,7,7,8,6,7,5,6,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,84,0,26,32,0,7,30,30,30,5,0,5,5,8,7,5,5,4,18,18,18,19,13,14,7,9,8,10,7,5,7,6,6,6,4,5,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,85,0,26,30,1,7,20,25,15,15,15,10,5,6,7,5,6,2,18,18,18,19,13,14,7,9,8,10,7,5,7,6,6,5,6,5,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,86,0,26,22,1,7,15,20,20,20,5,20,6,8,6,7,7,6,18,18,18,19,13,14,7,9,8,10,7,8,8,8,9,6,9,9,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,87,0,26,23,1,7,15,15,20,15,15,20,2,2,2,2,2,1,18,18,18,19,13,14,7,9,8,10,7,6,7,6,6,6,6,6,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,88,0,26,23,1,7,15,15,20,15,20,15,2,10,10,2,10,5,18,18,18,19,13,14,7,9,8,10,7,6,7,7,7,7,6,7,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,89,0,26,27,1,7,25,15,20,20,20,0,6,9,8,7,7,6,18,18,18,19,13,14,7,9,8,10,7,3,5,6,4,6,3,2,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,90,0,26,23,0,7,15,21,18,18,10,18,8,8,7,8,6,4,18,18,18,19,13,14,7,9,8,10,7,3,8,5,4,5,4,3,0,4.7,7.1,7.2,5.4,6.8,5.1,1
95,92,0,26,29,1,7,10,20,20,20,20,10,4,8,9,4,8,3,18,18,18,19,13,14,7,9,8,10,7,6,6,7,7,4,5,6,0,4.7,7.1,7.2,5.4,6.8,5.1,0
95,93,0,26,29,1,7,14,20,18,24,18,6,7,8,7,7,7,7,18,18,18,19,13,14,7,9,8,10,7,5,7,7,8,5,6,6,0,4.7,7.1,7.2,5.4,6.8,5.1,1
96,79,0,26,26,0,3,10,20,15,20,20,15,7,7,7,5,5,5,10,20,20,22,6,22,7,9,9,9,9,8,9,9,9,8,8,9,1,5.3,7,7,5.7,5.7,5,0
96,84,0,26,32,1,3,30,30,30,5,0,5,5,8,8,6,6,5,10,20,20,22,6,22,7,9,9,9,9,7,7,8,8,8,8,8,0,5.3,7,7,5.7,5.7,5,0
96,91,0,26,25,0,3,15,3,50,20,2,10,4,6,6,6,6,5,10,20,20,22,6,22,7,9,9,9,9,8,8,8,8,8,7,8,0,5.3,7,7,5.7,5.7,5,0
97,77,0,29,22,1,4,15,20,20,20,15,10,6,5,6,7,6,7,50,7,20,23,0,0,7,5,7,6,6,6,9,9,9,6,6,6,0,6.8,7.1,7.9,6.9,7.4,5.9,1
97,79,0,29,26,0,4,10,20,15,20,20,15,7,7,7,7,7,7,50,7,20,23,0,0,7,5,7,6,6,5,7,8,6,7,7,6,0,6.8,7.1,7.9,6.9,7.4,5.9,1
97,81,0,29,28,1,4,10,10,20,20,20,20,8,8,9,8,7,6,50,7,20,23,0,0,7,5,7,6,6,7,7,8,7,8,7,6,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,82,0,29,25,0,4,20,20,20,20,10,10,8,9,10,7,8,8,50,7,20,23,0,0,7,5,7,6,6,5,6,6,5,6,7,5,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,83,0,29,35,0,4,10,32,20,12,11,15,8,6,7,7,7,6,50,7,20,23,0,0,7,5,7,6,6,7,6,7,6,8,4,6,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,84,0,29,32,0,4,30,30,30,5,0,5,4,6,7,4,7,3,50,7,20,23,0,0,7,5,7,6,6,7,7,7,7,6,6,7,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,85,0,29,30,1,4,20,25,15,15,15,10,7,8,7,7,5,4,50,7,20,23,0,0,7,5,7,6,6,6,6,6,5,7,4,5,0,6.8,7.1,7.9,6.9,7.4,5.9,1
97,86,0,29,22,1,4,15,20,20,20,5,20,7,7,7,7,7,6,50,7,20,23,0,0,7,5,7,6,6,8,8,8,8,8,7,7,0,6.8,7.1,7.9,6.9,7.4,5.9,1
97,87,0,29,23,1,4,15,15,20,15,15,20,3,4,6,6,7,3,50,7,20,23,0,0,7,5,7,6,6,8,8,7,7,6,5,7,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,88,0,29,23,1,4,15,15,20,15,20,15,6,7,10,7,10,7,50,7,20,23,0,0,7,5,7,6,6,6,7,6,5,7,6,5,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,89,0,29,27,1,4,25,15,20,20,20,0,7,9,9,8,9,5,50,7,20,23,0,0,7,5,7,6,6,8,8,7,7,7,5,7,0,6.8,7.1,7.9,6.9,7.4,5.9,0
97,90,0,29,23,0,4,15,21,18,18,10,18,7,6,8,7,7,5,50,7,20,23,0,0,7,5,7,6,6,3,7,8,4,9,5,4,0,6.8,7.1,7.9,6.9,7.4,5.9,1
97,92,0,29,29,1,4,10,20,20,20,20,10,10,10,10,8,9,10,50,7,20,23,0,0,7,5,7,6,6,8,7,8,6,8,9,6,0,6.8,7.1,7.9,6.9,7.4,5.9,1
99,77,0,28,22,1,1,15,20,20,20,15,10,10,7,8,7,9,9,30,30,20,10,10,0,10,10,10,10,8,8,8,9,8,8,9,8,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,79,0,28,26,0,1,10,20,15,20,20,15,7,7,7,7,7,7,30,30,20,10,10,0,10,10,10,10,8,6,7,8,8,8,9,8,0,8.2,7.7,7.9,7.6,7.8,7.5,0
99,80,0,28,27,0,1,10,20,20,10,20,20,8,8,8,8,7,7,30,30,20,10,10,0,10,10,10,10,8,5,4,6,7,5,5,6,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,81,0,28,28,1,1,10,10,20,20,20,20,8,8,8,7,9,8,30,30,20,10,10,0,10,10,10,10,8,8,7,7,5,5,8,9,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,82,0,28,25,0,1,20,20,20,20,10,10,8,8,10,10,10,10,30,30,20,10,10,0,10,10,10,10,8,4,8,7,4,3,2,8,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,83,0,28,35,0,1,10,32,20,12,11,15,8,7,8,8,8,7,30,30,20,10,10,0,10,10,10,10,8,6,7,8,8,9,9,9,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,84,0,28,32,0,1,30,30,30,5,0,5,7,5,6,7,5,7,30,30,20,10,10,0,10,10,10,10,8,4,6,7,7,7,7,7,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,85,0,28,30,1,1,20,25,15,15,15,10,8,7,7,6,6,5,30,30,20,10,10,0,10,10,10,10,8,5,7,9,5,4,9,6,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,86,0,28,22,1,1,15,20,20,20,5,20,7,6,6,5,5,5,30,30,20,10,10,0,10,10,10,10,8,5,8,7,4,8,5,6,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,87,0,28,23,1,1,15,15,20,15,15,20,8,8,7,7,8,7,30,30,20,10,10,0,10,10,10,10,8,8,8,8,8,7,4,8,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,88,0,28,23,1,1,15,15,20,15,20,15,8,10,10,8,10,8,30,30,20,10,10,0,10,10,10,10,8,6,7,5,4,5,8,6,0,8.2,7.7,7.9,7.6,7.8,7.5,1
99,89,0,28,27,1,1,25,15,20,20,20,0,9,9,9,9,9,9,30,30,20,10,10,0,10,10,10,10,8,9,8,8,7,7,6,9,1,8.2,7.7,7.9,7.6,7.8,7.5,1
99,92,0,28,29,1,1,10,20,20,20,20,10,10,10,9,10,9,9,30,30,20,10,10,0,10,10,10,10,8,6,7,8,5,7,7,8,0,8.2,7.7,7.9,7.6,7.8,7.5,1
100,79,0,30,26,0,8,10,20,15,20,20,15,4,6,6,6,6,4,20,25,25,15,5,10,7,8,8,9,6,4,8,8,8,6,4,6,0,4.9,7.9,8.1,6,7.6,5.6,0
100,80,0,30,27,0,8,10,20,20,10,20,20,6,8,8,7,8,7,20,25,25,15,5,10,7,8,8,9,6,6,9,8,7,8,4,6,0,4.9,7.9,8.1,6,7.6,5.6,0
100,81,0,30,28,0,8,10,10,20,20,20,20,3,8,8,6,7,5,20,25,25,15,5,10,7,8,8,9,6,9,8,9,9,9,8,8,0,4.9,7.9,8.1,6,7.6,5.6,0
100,82,0,30,25,1,8,20,20,20,20,10,10,5,10,10,9,10,8,20,25,25,15,5,10,7,8,8,9,6,6,9,9,8,8,7,7,0,4.9,7.9,8.1,6,7.6,5.6,1
100,83,0,30,35,0,8,10,32,20,12,11,15,4,8,7,4,5,3,20,25,25,15,5,10,7,8,8,9,6,5,9,8,8,8,6,6,0,4.9,7.9,8.1,6,7.6,5.6,0
100,84,0,30,32,0,8,30,30,30,5,0,5,2,5,7,4,7,5,20,25,25,15,5,10,7,8,8,9,6,5,8,9,8,7,5,6,0,4.9,7.9,8.1,6,7.6,5.6,0
100,85,0,30,30,0,8,20,25,15,15,15,10,5,8,8,5,8,3,20,25,25,15,5,10,7,8,8,9,6,7,9,9,9,7,9,8,0,4.9,7.9,8.1,6,7.6,5.6,0
100,86,0,30,22,0,8,15,20,20,20,5,20,7,6,6,5,5,5,20,25,25,15,5,10,7,8,8,9,6,8,10,9,9,7,8,8,0,4.9,7.9,8.1,6,7.6,5.6,1
100,87,0,30,23,0,8,15,15,20,15,15,20,3,10,9,5,9,5,20,25,25,15,5,10,7,8,8,9,6,6,8,8,8,6,4,6,0,4.9,7.9,8.1,6,7.6,5.6,0
100,88,0,30,23,0,8,15,15,20,15,20,15,4,10,10,6,10,9,20,25,25,15,5,10,7,8,8,9,6,7,8,9,9,9,8,8,0,4.9,7.9,8.1,6,7.6,5.6,0
100,89,0,30,27,0,8,25,15,20,20,20,0,8,9,10,10,9,9,20,25,25,15,5,10,7,8,8,9,6,9,8,8,9,8,7,8,1,4.9,7.9,8.1,6,7.6,5.6,1
100,90,0,30,23,0,8,15,21,18,18,10,18,5,8,8,6,7,4,20,25,25,15,5,10,7,8,8,9,6,8,7,7,2,4,2,4,0,4.9,7.9,8.1,6,7.6,5.6,1
100,92,0,30,29,0,8,10,20,20,20,20,10,6,8,9,4,9,5,20,25,25,15,5,10,7,8,8,9,6,9,8,8,7,6,6,6,0,4.9,7.9,8.1,6,7.6,5.6,0
100,93,0,30,29,0,8,14,20,18,24,18,6,7,7,7,7,7,7,20,25,25,15,5,10,7,8,8,9,6,8,9,10,10,8,7,8,0,4.9,7.9,8.1,6,7.6,5.6,1
101,82,0,22,25,0,3,20,20,20,20,10,10,5,10,10,8,8,7,40,8,10,12,10,20,8,8,8,9,9,9,8,8,9,7,8,9,0,4.7,9,8.7,6,6.3,5.7,0
101,89,0,22,27,0,3,25,15,20,20,20,0,5,9,8,6,6,6,40,8,10,12,10,20,8,8,8,9,9,8,9,9,6,9,2,6,0,4.7,9,8.7,6,6.3,5.7,0
101,90,0,22,23,1,3,15,21,18,18,10,18,4,8,8,4,5,4,40,8,10,12,10,20,8,8,8,9,9,6,9,9,6,8,6,6,0,4.7,9,8.7,6,6.3,5.7,0
102,77,0,32,22,1,2,15,20,20,20,15,10,6,7,6,7,4,6,30,10,30,20,10,0,8,5,7,10,9,4,5,6,6,6,6,5,0,4.4,7.1,7.2,5,6.3,4.1,1
102,79,0,32,26,0,2,10,20,15,20,20,15,2,2,2,2,2,2,30,10,30,20,10,0,8,5,7,10,9,4,4,4,4,6,3,4,0,4.4,7.1,7.2,5,6.3,4.1,0
102,80,0,32,27,0,2,10,20,20,10,20,20,8,8,8,8,8,9,30,10,30,20,10,0,8,5,7,10,9,10,9,8,7,7,10,10,1,4.4,7.1,7.2,5,6.3,4.1,1
102,81,0,32,28,1,2,10,10,20,20,20,20,2,8,10,1,7,1,30,10,30,20,10,0,8,5,7,10,9,10,9,7,8,8,9,9,0,4.4,7.1,7.2,5,6.3,4.1,0
102,82,0,32,25,0,2,20,20,20,20,10,10,4,10,9,6,8,6,30,10,30,20,10,0,8,5,7,10,9,6,5,8,9,8,5,7,0,4.4,7.1,7.2,5,6.3,4.1,0
102,83,0,32,35,0,2,10,32,20,12,11,15,5,7,8,6,7,4,30,10,30,20,10,0,8,5,7,10,9,10,9,8,8,5,6,9,0,4.4,7.1,7.2,5,6.3,4.1,0
102,84,0,32,32,0,2,30,30,30,5,0,5,4,5,6,3,7,3,30,10,30,20,10,0,8,5,7,10,9,9,8,7,5,5,4,7,0,4.4,7.1,7.2,5,6.3,4.1,0
102,85,0,32,30,1,2,20,25,15,15,15,10,5,8,8,6,5,3,30,10,30,20,10,0,8,5,7,10,9,5,6,7,2,7,3,4,0,4.4,7.1,7.2,5,6.3,4.1,0
102,86,0,32,22,1,2,15,20,20,20,5,20,5,8,6,5,5,4,30,10,30,20,10,0,8,5,7,10,9,6,8,8,8,8,5,7,0,4.4,7.1,7.2,5,6.3,4.1,0
102,87,0,32,23,1,2,15,15,20,15,15,20,2,3,4,5,4,2,30,10,30,20,10,0,8,5,7,10,9,8,6,6,7,4,3,7,0,4.4,7.1,7.2,5,6.3,4.1,0
102,88,0,32,23,1,2,15,15,20,15,20,15,2,10,10,1,10,1,30,10,30,20,10,0,8,5,7,10,9,5,5,6,6,7,5,5,0,4.4,7.1,7.2,5,6.3,4.1,0
102,89,0,32,27,1,2,25,15,20,20,20,0,6,10,9,6,7,5,30,10,30,20,10,0,8,5,7,10,9,3,7,7,1,3,2,3,0,4.4,7.1,7.2,5,6.3,4.1,0
102,90,0,32,23,0,2,15,21,18,18,10,18,5,7,6,5,6,5,30,10,30,20,10,0,8,5,7,10,9,3,7,7,2,2,2,4,0,4.4,7.1,7.2,5,6.3,4.1,0
102,91,0,32,25,0,2,15,3,50,20,2,10,4,6,7,6,5,3,30,10,30,20,10,0,8,5,7,10,9,7,7,8,8,10,7,8,0,4.4,7.1,7.2,5,6.3,4.1,0
102,92,0,32,29,1,2,10,20,20,20,20,10,4,8,9,7,8,6,30,10,30,20,10,0,8,5,7,10,9,7,8,8,6,8,7,7,0,4.4,7.1,7.2,5,6.3,4.1,0
102,93,0,32,29,1,2,14,20,18,24,18,6,6,7,7,6,7,6,30,10,30,20,10,0,8,5,7,10,9,7,7,7,6,6,5,6,0,4.4,7.1,7.2,5,6.3,4.1,0
103,77,0,26,22,1,8,15,20,20,20,15,10,9,7,7,10,8,7,40,5,20,10,10,15,8,8,8,9,9,6,7,7,7,7,5,6,0,6.3,7.1,6.9,6.4,7,5.1,1
103,79,0,26,26,0,8,10,20,15,20,20,15,5,5,5,5,5,5,40,5,20,10,10,15,8,8,8,9,9,5,7,8,6,7,6,6,0,6.3,7.1,6.9,6.4,7,5.1,0
103,80,0,26,27,0,8,10,20,20,10,20,20,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,7,8,8,6,7,6,6,0,6.3,7.1,6.9,6.4,7,5.1,1
103,81,0,26,28,1,8,10,10,20,20,20,20,4,9,8,6,7,6,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,8,0,6.3,7.1,6.9,6.4,7,5.1,0
103,82,0,26,25,0,8,20,20,20,20,10,10,6,8,8,8,9,7,40,5,20,10,10,15,8,8,8,9,9,6,7,6,6,6,3,5,0,6.3,7.1,6.9,6.4,7,5.1,0
103,83,0,26,35,0,8,10,32,20,12,11,15,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,7,0,6.3,7.1,6.9,6.4,7,5.1,0
103,84,0,26,32,0,8,30,30,30,5,0,5,5,5,5,5,5,5,40,5,20,10,10,15,8,8,8,9,9,7,7,9,8,8,7,7,0,6.3,7.1,6.9,6.4,7,5.1,0
103,85,0,26,30,1,8,20,25,15,15,15,10,8,7,7,6,6,3,40,5,20,10,10,15,8,8,8,9,9,6,7,8,8,7,7,7,0,6.3,7.1,6.9,6.4,7,5.1,0
103,86,0,26,22,1,8,15,20,20,20,5,20,7,6,6,5,5,3,40,5,20,10,10,15,8,8,8,9,9,6,7,7,7,7,6,7,0,6.3,7.1,6.9,6.4,7,5.1,0
103,87,0,26,23,1,8,15,15,20,15,15,20,3,5,6,4,7,1,40,5,20,10,10,15,8,8,8,9,9,8,7,7,7,7,8,8,0,6.3,7.1,6.9,6.4,7,5.1,0
103,88,0,26,23,1,8,15,15,20,15,20,15,6,7,7,6,10,3,40,5,20,10,10,15,8,8,8,9,9,7,6,7,6,7,6,7,0,6.3,7.1,6.9,6.4,7,5.1,0
103,89,0,26,27,1,8,25,15,20,20,20,0,8,9,8,7,8,5,40,5,20,10,10,15,8,8,8,9,9,8,7,8,7,8,5,7,0,6.3,7.1,6.9,6.4,7,5.1,0
103,90,0,26,23,0,8,15,21,18,18,10,18,4,8,5,6,4,4,40,5,20,10,10,15,8,8,8,9,9,6,7,8,5,5,5,5,0,6.3,7.1,6.9,6.4,7,5.1,0
103,92,0,26,29,1,8,10,20,20,20,20,10,8,7,8,5,8,5,40,5,20,10,10,15,8,8,8,9,9,6,6,6,6,6,6,6,0,6.3,7.1,6.9,6.4,7,5.1,0
103,93,0,26,29,1,8,14,20,18,24,18,6,7,7,7,7,7,7,40,5,20,10,10,15,8,8,8,9,9,6,7,7,8,7,6,7,0,6.3,7.1,6.9,6.4,7,5.1,1
104,77,0,27,22,1,6,15,20,20,20,15,10,6,6,5,5,5,6,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,7,7,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,78,0,27,23,0,6,10,25,20,10,20,15,9,5,9,9,9,5,20,15,25,15,20,5,9,8,7,9,9,6,8,6,6,4,4,5,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,80,0,27,27,0,6,10,20,20,10,20,20,8,8,8,6,8,7,20,15,25,15,20,5,9,8,7,9,9,6,9,8,6,7,4,8,1,7.3,7.2,7.7,6.9,7.1,5.7,1
104,81,0,27,28,1,6,10,10,20,20,20,20,6,8,8,8,4,7,20,15,25,15,20,5,9,8,7,9,9,8,6,7,7,7,6,8,0,7.3,7.2,7.7,6.9,7.1,5.7,1
104,82,0,27,25,0,6,20,20,20,20,10,10,8,9,9,7,8,7,20,15,25,15,20,5,9,8,7,9,9,7,8,7,8,6,5,7,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,83,0,27,35,0,6,10,32,20,12,11,15,7,8,8,6,6,6,20,15,25,15,20,5,9,8,7,9,9,7,6,6,7,7,5,7,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,84,0,27,32,0,6,30,30,30,5,0,5,6,2,5,5,5,2,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,5,6,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,85,0,27,30,1,6,20,25,15,15,15,10,7,7,8,7,9,5,20,15,25,15,20,5,9,8,7,9,9,6,8,6,6,5,5,6,0,7.3,7.2,7.7,6.9,7.1,5.7,1
104,86,0,27,22,1,6,15,20,20,20,5,20,9,8,7,8,5,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,8,7,6,7,0,7.3,7.2,7.7,6.9,7.1,5.7,1
104,87,0,27,23,1,6,15,15,20,15,15,20,2,3,4,5,5,2,20,15,25,15,20,5,9,8,7,9,9,7,6,6,6,6,5,6,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,88,0,27,23,1,6,15,15,20,15,20,15,6,9,10,5,8,3,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,5,6,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,89,0,27,27,1,6,25,15,20,20,20,0,9,9,9,8,8,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,6,7,6,7,0,7.3,7.2,7.7,6.9,7.1,5.7,1
104,90,0,27,23,0,6,15,21,18,18,10,18,10,10,10,10,10,7,20,15,25,15,20,5,9,8,7,9,9,10,10,10,10,10,10,10,1,7.3,7.2,7.7,6.9,7.1,5.7,1
104,92,0,27,29,1,6,10,20,20,20,20,10,8,8,8,7,8,7,20,15,25,15,20,5,9,8,7,9,9,9,8,6,6,6,6,7,0,7.3,7.2,7.7,6.9,7.1,5.7,0
104,93,0,27,29,1,6,14,20,18,24,18,6,8,8,7,8,8,8,20,15,25,15,20,5,9,8,7,9,9,7,8,6,8,6,6,7,0,7.3,7.2,7.7,6.9,7.1,5.7,1
105,77,0,25,22,0,1,15,20,20,20,15,10,7,7,8,10,9,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,8,7,7,7,0,6.4,7.9,8.2,8.1,7.6,6.6,1
105,78,0,25,23,0,1,10,25,20,10,20,15,7,9,9,7,9,7,30,15,20,20,0,5,8,7,9,8,6,5,8,8,6,4,6,5,0,6.4,7.9,8.2,8.1,7.6,6.6,1
105,79,0,25,26,0,1,10,20,15,20,20,15,6,6,6,6,6,6,30,15,20,20,0,5,8,7,9,8,6,5,9,8,9,5,6,5,0,6.4,7.9,8.2,8.1,7.6,6.6,1
105,80,0,25,27,0,1,10,20,20,10,20,20,8,8,9,9,8,8,30,15,20,20,0,5,8,7,9,8,6,6,9,9,6,5,7,5,0,6.4,7.9,8.2,8.1,7.6,6.6,1
