gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,decision_o
1,35,26,0,1,40,5,20,10,10,15,10,32,20,12,11,15,5,9,9,5,5,7,8,8,8,8,8,7,0,1
1,35,27,0,1,20,15,25,15,20,5,10,32,20,12,11,15,5,9,9,5,5,7,8,8,6,6,6,3,0,1
1,35,25,0,1,30,15,20,20,0,5,10,32,20,12,11,15,5,9,9,5,5,5,10,8,8,8,8,4,0,1
1,35,22,1,1,10,20,35,10,5,20,10,32,20,12,11,15,5,9,9,5,5,5,8,8,8,8,8,4,0,1
1,35,21,0,1,19,24,21,23,5,8,10,32,20,12,11,15,5,9,9,5,5,8,8,8,7,5,8,4,0,1
1,35,24,0,1,10,20,35,20,0,15,10,32,20,12,11,15,5,9,9,5,5,5,7,9,6,7,5,5,0,0
1,35,25,0,1,15,10,30,10,5,30,10,32,20,12,11,15,5,9,9,5,5,4,8,8,9,6,8,6,0,1
1,35,28,0,1,20,20,15,15,5,25,10,32,20,12,11,15,5,9,9,5,5,4,7,8,4,8,6,4,0,0
1,35,27,0,1,20,20,20,20,10,10,10,32,20,12,11,15,5,9,9,5,5,4,8,6,8,7,8,4,0,0
1,32,28,0,1,20,20,20,10,10,20,30,30,30,5,0,5,7,9,7,8,5,1,5,0,10,0,3,0,0,0
1,32,26,0,1,18,18,18,19,13,14,30,30,30,5,0,5,7,9,7,8,5,5,8,7,5,5,4,6,0,0
1,32,26,1,1,10,20,20,22,6,22,30,30,30,5,0,5,7,9,7,8,5,5,8,8,6,6,5,6,0,1
1,32,29,0,1,50,7,20,23,0,0,30,30,30,5,0,5,7,9,7,8,5,4,6,7,4,7,3,4,0,1
1,32,39,0,1,40,20,15,20,0,5,30,30,30,5,0,5,7,9,7,8,5,5,8,5,2,2,2,4,0,1
1,32,28,0,1,30,30,20,10,10,0,30,30,30,5,0,5,7,9,7,8,5,7,5,6,7,5,7,7,0,0
1,32,30,0,1,20,25,25,15,5,10,30,30,30,5,0,5,7,9,7,8,5,2,5,7,4,7,5,3,0,0
1,32,22,0,1,40,8,10,12,10,20,30,30,30,5,0,5,7,9,7,8,5,3,7,7,2,2,5,4,0,1
1,32,32,0,1,30,10,30,20,10,0,30,30,30,5,0,5,7,9,7,8,5,4,5,6,3,7,3,4,0,1
1,32,26,0,1,40,5,20,10,10,15,30,30,30,5,0,5,7,9,7,8,5,5,5,5,5,5,5,4,0,0
1,32,27,0,1,20,15,25,15,20,5,30,30,30,5,0,5,7,9,7,8,5,6,2,5,5,5,2,4,0,0
1,32,25,0,1,30,15,20,20,0,5,30,30,30,5,0,5,7,9,7,8,5,5,5,7,8,7,5,7,0,1
1,32,22,1,1,10,20,35,10,5,20,30,30,30,5,0,5,7,9,7,8,5,4,6,8,6,5,5,5,0,1
1,32,21,0,1,19,24,21,23,5,8,30,30,30,5,0,5,7,9,7,8,5,4,8,8,5,7,6,7,0,0
1,32,24,0,1,10,20,35,20,0,15,30,30,30,5,0,5,7,9,7,8,5,4,0,8,7,7,6,7,0,1
1,32,25,0,1,15,10,30,10,5,30,30,30,30,5,0,5,7,9,7,8,5,5,5,9,6,5,5,6,0,1
1,32,28,0,1,20,20,15,15,5,25,30,30,30,5,0,5,7,9,7,8,5,4,4,5,4,9,4,1,0,0
1,32,27,0,1,20,20,20,20,10,10,30,30,30,5,0,5,7,9,7,8,5,3,5,5,4,5,4,4,0,0
1,30,28,0,3,20,20,20,10,10,20,20,25,15,15,15,10,7,9,9,8,9,4,1,4,1,10,1,1,0,0
1,30,26,1,3,18,18,18,19,13,14,20,25,15,15,15,10,7,9,9,8,9,5,6,7,5,6,2,4,0,0
1,30,26,0,3,10,20,20,22,6,22,20,25,15,15,15,10,7,9,9,8,9,5,5,6,6,6,2,3,0,1
1,30,29,1,3,50,7,20,23,0,0,20,25,15,15,15,10,7,9,9,8,9,7,8,7,7,5,4,7,0,0
1,30,39,1,3,40,20,15,20,0,5,20,25,15,15,15,10,7,9,9,8,9,8,8,8,1,1,1,3,0,1
1,30,28,1,3,30,30,20,10,10,0,20,25,15,15,15,10,7,9,9,8,9,8,7,7,6,6,5,7,0,0
1,30,30,0,3,20,25,25,15,5,10,20,25,15,15,15,10,7,9,9,8,9,5,8,8,5,8,3,7,0,0
1,30,22,0,3,40,8,10,12,10,20,20,25,15,15,15,10,7,9,9,8,9,4,7,9,4,8,3,3,0,1
1,30,32,1,3,30,10,30,20,10,0,20,25,15,15,15,10,7,9,9,8,9,5,8,8,6,5,3,5,0,0
1,30,26,1,3,40,5,20,10,10,15,20,25,15,15,15,10,7,9,9,8,9,8,7,7,6,6,3,6,0,0
1,30,27,1,3,20,15,25,15,20,5,20,25,15,15,15,10,7,9,9,8,9,7,7,8,7,9,5,7,0,0
1,30,25,0,3,30,15,20,20,0,5,20,25,15,15,15,10,7,9,9,8,9,8,8,8,6,6,2,6,0,1
1,30,22,0,3,10,20,35,10,5,20,20,25,15,15,15,10,7,9,9,8,9,6,8,7,6,8,2,6,0,0
1,30,21,1,3,19,24,21,23,5,8,20,25,15,15,15,10,7,9,9,8,9,7,6,6,5,6,5,6,0,1
1,30,24,1,3,10,20,35,20,0,15,20,25,15,15,15,10,7,9,9,8,9,6,6,6,4,6,1,5,0,0
1,30,25,0,3,15,10,30,10,5,30,20,25,15,15,15,10,7,9,9,8,9,6,8,7,5,6,2,6,0,1
1,30,28,1,3,20,20,15,15,5,25,20,25,15,15,15,10,7,9,9,8,9,5,5,5,7,5,3,5,0,1
1,30,27,0,3,20,20,20,20,10,10,20,25,15,15,15,10,7,9,9,8,9,6,4,6,2,6,1,3,0,0
1,22,26,1,1,18,18,18,19,13,14,15,20,20,20,5,20,7,9,9,9,4,6,8,6,7,7,6,6,0,1
1,22,29,1,1,50,7,20,23,0,0,15,20,20,20,5,20,7,9,9,9,4,7,7,7,7,7,6,7,0,1
1,22,39,1,1,40,20,15,20,0,5,15,20,20,20,5,20,7,9,9,9,4,7,8,7,5,5,5,6,0,1
1,22,28,1,1,30,30,20,10,10,0,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,5,6,0,0
1,22,30,0,1,20,25,25,15,5,10,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,5,6,0,1
1,22,22,0,1,40,8,10,12,10,20,15,20,20,20,5,20,7,9,9,9,4,6,7,7,5,7,4,6,0,1
1,22,32,1,1,30,10,30,20,10,0,15,20,20,20,5,20,7,9,9,9,4,5,8,6,5,5,4,6,0,1
1,22,26,1,1,40,5,20,10,10,15,15,20,20,20,5,20,7,9,9,9,4,7,6,6,5,5,3,5,0,0
1,22,27,1,1,20,15,25,15,20,5,15,20,20,20,5,20,7,9,9,9,4,9,8,7,8,5,7,8,0,1
1,22,25,0,1,30,15,20,20,0,5,15,20,20,20,5,20,7,9,9,9,4,7,8,8,8,8,6,7,0,1
1,22,22,0,1,10,20,35,10,5,20,15,20,20,20,5,20,7,9,9,9,4,5,7,7,7,7,6,7,0,0
1,22,21,1,1,19,24,21,23,5,8,15,20,20,20,5,20,7,9,9,9,4,10,7,7,6,6,8,5,0,1
1,22,24,1,1,10,20,35,20,0,15,15,20,20,20,5,20,7,9,9,9,4,10,8,6,7,10,5,9,0,1
1,22,25,0,1,15,10,30,10,5,30,15,20,20,20,5,20,7,9,9,9,4,6,7,7,7,5,7,7,0,1
1,22,28,1,1,20,20,15,15,5,25,15,20,20,20,5,20,7,9,9,9,4,8,7,7,7,7,8,8,0,1
1,23,28,0,8,20,20,20,10,10,20,15,15,20,15,15,20,9,9,9,9,9,2,3,2,1,1,1,1,0,0
1,23,26,1,8,18,18,18,19,13,14,15,15,20,15,15,20,9,9,9,9,9,2,2,2,2,2,1,1,0,0
1,23,26,0,8,10,20,20,22,6,22,15,15,20,15,15,20,9,9,9,9,9,3,6,6,5,7,4,1,0,0
1,23,29,1,8,50,7,20,23,0,0,15,15,20,15,15,20,9,9,9,9,9,3,4,6,6,7,3,3,0,1
1,23,39,1,8,40,20,15,20,0,5,15,15,20,15,15,20,9,9,9,9,9,2,8,8,5,9,7,7,0,1
1,23,28,1,8,30,30,20,10,10,0,15,15,20,15,15,20,9,9,9,9,9,8,8,7,7,8,7,6,0,1
1,23,30,0,8,20,25,25,15,5,10,15,15,20,15,15,20,9,9,9,9,9,3,10,9,5,9,5,4,0,1
1,23,22,0,8,40,8,10,12,10,20,15,15,20,15,15,20,9,9,9,9,9,1,3,4,2,4,1,1,0,0
1,23,32,1,8,30,10,30,20,10,0,15,15,20,15,15,20,9,9,9,9,9,2,3,4,5,4,2,1,0,1
1,23,26,1,8,40,5,20,10,10,15,15,15,20,15,15,20,9,9,9,9,9,3,5,6,4,7,1,2,0,1
1,23,27,1,8,20,15,25,15,20,5,15,15,20,15,15,20,9,9,9,9,9,2,3,4,5,5,2,2,0,0
1,23,25,0,8,30,15,20,20,0,5,15,15,20,15,15,20,9,9,9,9,9,1,6,7,7,9,4,2,0,1
1,23,22,0,8,10,20,35,10,5,20,15,15,20,15,15,20,9,9,9,9,9,2,4,5,4,7,3,1,0,0
1,23,21,1,8,19,24,21,23,5,8,15,15,20,15,15,20,9,9,9,9,9,8,10,8,9,8,8,8,0,1
1,23,24,1,8,10,20,35,20,0,15,15,15,20,15,15,20,9,9,9,9,9,7,9,7,6,7,5,5,0,0
1,23,25,0,8,15,10,30,10,5,30,15,15,20,15,15,20,9,9,9,9,9,2,4,7,8,8,4,4,0,1
1,23,28,1,8,20,20,15,15,5,25,15,15,20,15,15,20,9,9,9,9,9,4,3,6,7,5,2,5,0,1
1,23,27,0,8,20,20,20,20,10,10,15,15,20,15,15,20,9,9,9,9,9,2,4,7,7,7,3,2,0,0
1,23,28,0,8,20,20,20,10,10,20,15,15,20,15,20,15,9,9,9,9,9,1,2,10,1,10,4,2,0,0
1,23,26,1,8,18,18,18,19,13,14,15,15,20,15,20,15,9,9,9,9,9,2,10,10,2,10,5,4,0,1
1,23,26,0,8,10,20,20,22,6,22,15,15,20,15,20,15,9,9,9,9,9,3,7,9,2,10,3,3,0,0
1,23,29,1,8,50,7,20,23,0,0,15,15,20,15,20,15,9,9,9,9,9,6,7,10,7,10,7,6,0,0
1,23,39,1,8,40,20,15,20,0,5,15,15,20,15,20,15,9,9,9,9,9,3,10,10,3,10,10,6,0,1
1,23,28,1,8,30,30,20,10,10,0,15,15,20,15,20,15,9,9,9,9,9,8,10,10,8,10,8,10,0,0
1,23,30,0,8,20,25,25,15,5,10,15,15,20,15,20,15,9,9,9,9,9,4,10,10,6,10,9,7,0,0
1,23,22,0,8,40,8,10,12,10,20,15,15,20,15,20,15,9,9,9,9,9,3,10,10,3,10,2,3,0,0
1,23,32,1,8,30,10,30,20,10,0,15,15,20,15,20,15,9,9,9,9,9,2,10,10,1,10,1,2,0,0
1,23,26,1,8,40,5,20,10,10,15,15,15,20,15,20,15,9,9,9,9,9,6,7,7,6,10,3,4,0,0
1,23,27,1,8,20,15,25,15,20,5,15,15,20,15,20,15,9,9,9,9,9,6,9,10,5,8,3,6,0,0
1,23,25,0,8,30,15,20,20,0,5,15,15,20,15,20,15,9,9,9,9,9,6,9,10,10,10,8,8,0,1
1,23,22,0,8,10,20,35,10,5,20,15,15,20,15,20,15,9,9,9,9,9,2,10,10,2,2,3,7,0,1
1,23,21,1,8,19,24,21,23,5,8,15,15,20,15,20,15,9,9,9,9,9,3,10,10,10,10,6,7,0,1
1,23,24,1,8,10,20,35,20,0,15,15,15,20,15,20,15,9,9,9,9,9,8,10,10,5,10,8,7,0,1
1,23,25,0,8,15,10,30,10,5,30,15,15,20,15,20,15,9,9,9,9,9,5,10,10,10,10,10,9,0,0
1,23,28,1,8,20,20,15,15,5,25,15,15,20,15,20,15,9,9,9,9,9,4,10,10,10,10,8,7,0,0
1,23,27,0,8,20,20,20,20,10,10,15,15,20,15,20,15,9,9,9,9,9,2,10,10,10,10,7,9,0,0
1,27,28,0,3,20,20,20,10,10,20,25,15,20,20,20,0,8,9,8,9,10,6,9,8,5,7,6,6,0,0
1,27,26,1,3,18,18,18,19,13,14,25,15,20,20,20,0,8,9,8,9,10,6,9,8,7,7,6,6,0,0
1,27,26,0,3,10,20,20,22,6,22,25,15,20,20,20,0,8,9,8,9,10,6,10,9,7,8,6,8,0,1
1,27,29,1,3,50,7,20,23,0,0,25,15,20,20,20,0,8,9,8,9,10,7,9,9,8,9,5,2,0,1
1,27,39,1,3,40,20,15,20,0,5,25,15,20,20,20,0,8,9,8,9,10,6,9,7,6,7,5,5,0,1
1,27,28,1,3,30,30,20,10,10,0,25,15,20,20,20,0,8,9,8,9,10,9,9,9,9,9,9,9,0,1
1,27,30,0,3,20,25,25,15,5,10,25,15,20,20,20,0,8,9,8,9,10,8,9,10,10,9,9,10,0,0
1,27,22,0,3,40,8,10,12,10,20,25,15,20,20,20,0,8,9,8,9,10,5,9,8,6,6,6,5,0,0
1,27,32,1,3,30,10,30,20,10,0,25,15,20,20,20,0,8,9,8,9,10,6,10,9,6,7,5,5,0,0
1,27,26,1,3,40,5,20,10,10,15,25,15,20,20,20,0,8,9,8,9,10,8,9,8,7,8,5,8,0,1
1,27,27,1,3,20,15,25,15,20,5,25,15,20,20,20,0,8,9,8,9,10,9,9,9,8,8,7,9,0,1
1,27,25,0,3,30,15,20,20,0,5,25,15,20,20,20,0,8,9,8,9,10,6,9,9,7,7,5,5,0,1
1,27,22,0,3,10,20,35,10,5,20,25,15,20,20,20,0,8,9,8,9,10,8,10,10,9,10,5,9,0,1
1,27,21,1,3,19,24,21,23,5,8,25,15,20,20,20,0,8,9,8,9,10,9,9,10,10,7,6,8,0,0
1,27,24,1,3,10,20,35,20,0,15,25,15,20,20,20,0,8,9,8,9,10,9,9,8,10,8,7,8,0,0
1,27,25,0,3,15,10,30,10,5,30,25,15,20,20,20,0,8,9,8,9,10,8,10,10,8,8,6,8,0,0
1,27,28,1,3,20,20,15,15,5,25,25,15,20,20,20,0,8,9,8,9,10,7,10,10,10,7,6,8,0,0
1,27,27,0,3,20,20,20,20,10,10,25,15,20,20,20,0,8,9,8,9,10,7,10,10,9,9,6,8,0,0
1,23,28,1,4,20,20,20,10,10,20,15,21,18,18,10,18,5,8,5,7,5,0,5,5,0,9,0,2,0,0
1,23,26,0,4,18,18,18,19,13,14,15,21,18,18,10,18,5,8,5,7,5,8,8,7,8,6,4,8,0,0
1,23,26,0,4,10,20,20,22,6,22,15,21,18,18,10,18,5,8,5,7,5,5,5,6,5,6,7,6,0,0
1,23,29,0,4,50,7,20,23,0,0,15,21,18,18,10,18,5,8,5,7,5,7,6,8,7,7,5,7,0,0
1,23,39,0,4,40,20,15,20,0,5,15,21,18,18,10,18,5,8,5,7,5,6,6,6,5,4,3,5,0,1
1,23,28,0,4,30,30,20,10,10,0,15,21,18,18,10,18,5,8,5,7,5,7,8,7,6,5,4,7,0,0
1,23,30,0,4,20,25,25,15,5,10,15,21,18,18,10,18,5,8,5,7,5,5,8,8,6,7,4,6,0,0
1,23,22,1,4,40,8,10,12,10,20,15,21,18,18,10,18,5,8,5,7,5,4,8,8,4,5,4,4,0,1
1,23,32,0,4,30,10,30,20,10,0,15,21,18,18,10,18,5,8,5,7,5,5,7,6,5,6,5,5,0,0
1,23,26,0,4,40,5,20,10,10,15,15,21,18,18,10,18,5,8,5,7,5,4,8,5,6,4,4,4,0,0
1,23,27,0,4,20,15,25,15,20,5,15,21,18,18,10,18,5,8,5,7,5,10,10,10,10,10,7,8,1,0
1,23,25,0,4,30,15,20,20,0,5,15,21,18,18,10,18,5,8,5,7,5,5,7,6,7,7,6,5,0,0
1,23,22,0,4,10,20,35,10,5,20,15,21,18,18,10,18,5,8,5,7,5,6,7,7,8,7,5,6,0,0
1,23,21,0,4,19,24,21,23,5,8,15,21,18,18,10,18,5,8,5,7,5,6,7,8,7,8,6,6,0,0
1,23,24,0,4,10,20,35,20,0,15,15,21,18,18,10,18,5,8,5,7,5,7,7,6,6,4,5,7,0,0
1,23,25,1,4,15,10,30,10,5,30,15,21,18,18,10,18,5,8,5,7,5,6,7,7,5,6,7,7,0,1
1,23,28,0,4,20,20,15,15,5,25,15,21,18,18,10,18,5,8,5,7,5,6,6,6,7,8,7,5,0,0
1,23,27,1,4,20,20,20,20,10,10,15,21,18,18,10,18,5,8,5,7,5,6,9,7,6,6,8,5,0,0
1,25,26,0,6,10,20,20,22,6,22,15,3,50,20,2,10,6,7,7,9,8,4,6,6,6,6,5,5,0,1
1,25,39,0,6,40,20,15,20,0,5,15,3,50,20,2,10,6,7,7,9,8,6,9,8,5,8,3,6,0,1
1,25,22,0,6,40,8,10,12,10,20,15,3,50,20,2,10,6,7,7,9,8,4,7,8,5,7,4,4,0,1
1,25,32,0,6,30,10,30,20,10,0,15,3,50,20,2,10,6,7,7,9,8,4,6,7,6,5,3,5,0,1
1,25,24,0,6,10,20,35,20,0,15,15,3,50,20,2,10,6,7,7,9,8,9,7,8,7,6,7,3,0,1
1,29,28,0,1,20,20,20,10,10,20,10,20,20,20,20,10,9,10,9,9,9,4,3,9,3,8,5,3,0,0
1,29,26,1,1,18,18,18,19,13,14,10,20,20,20,20,10,9,10,9,9,9,4,8,9,4,8,3,4,0,1
1,29,26,0,1,10,20,20,22,6,22,10,20,20,20,20,10,9,10,9,9,9,3,9,10,6,9,5,6,0,0
1,29,29,1,1,50,7,20,23,0,0,10,20,20,20,20,10,9,10,9,9,9,10,10,10,8,9,10,9,0,1
1,29,39,1,1,40,20,15,20,0,5,10,20,20,20,20,10,9,10,9,9,9,8,7,8,3,8,6,7,0,1
1,29,28,1,1,30,30,20,10,10,0,10,20,20,20,20,10,9,10,9,9,9,10,10,9,10,9,9,9,0,1
1,29,30,0,1,20,25,25,15,5,10,10,20,20,20,20,10,9,10,9,9,9,6,8,9,4,9,5,6,0,0
1,29,22,0,1,40,8,10,12,10,20,10,20,20,20,20,10,9,10,9,9,9,6,9,10,8,9,8,7,0,1
1,29,32,1,1,30,10,30,20,10,0,10,20,20,20,20,10,9,10,9,9,9,4,8,9,7,8,6,7,0,1
1,29,26,1,1,40,5,20,10,10,15,10,20,20,20,20,10,9,10,9,9,9,8,7,8,5,8,5,5,0,0
1,29,27,1,1,20,15,25,15,20,5,10,20,20,20,20,10,9,10,9,9,9,8,8,8,7,8,7,6,0,1
1,29,25,0,1,30,15,20,20,0,5,10,20,20,20,20,10,9,10,9,9,9,7,8,9,9,8,8,7,0,1
1,29,22,0,1,10,20,35,10,5,20,10,20,20,20,20,10,9,10,9,9,9,7,8,8,8,8,7,7,0,0
1,29,21,1,1,19,24,21,23,5,8,10,20,20,20,20,10,9,10,9,9,9,8,9,9,10,9,9,8,0,1
1,29,24,1,1,10,20,35,20,0,15,10,20,20,20,20,10,9,10,9,9,9,8,9,10,9,8,9,8,0,0
1,29,25,0,1,15,10,30,10,5,30,10,20,20,20,20,10,9,10,9,9,9,7,9,9,7,9,7,7,0,1
1,29,28,1,1,20,20,15,15,5,25,10,20,20,20,20,10,9,10,9,9,9,6,9,9,8,8,5,7,0,1
1,29,27,0,1,20,20,20,20,10,10,10,20,20,20,20,10,9,10,9,9,9,6,7,8,7,8,5,6,0,0
1,29,28,0,2,20,20,20,10,10,20,14,20,18,24,18,6,8,8,8,8,7,6,6,7,7,8,6,7,0,1
1,29,26,1,2,18,18,18,19,13,14,14,20,18,24,18,6,8,8,8,8,7,7,8,7,7,7,7,8,0,1
1,29,26,0,2,10,20,20,22,6,22,14,20,18,24,18,6,8,8,8,8,7,7,7,7,6,6,6,6,0,1
1,29,39,1,2,40,20,15,20,0,5,14,20,18,24,18,6,8,8,8,8,7,6,6,6,6,6,5,6,0,1
1,29,28,1,2,30,30,20,10,10,0,14,20,18,24,18,6,8,8,8,8,7,7,6,7,7,7,6,7,0,0
1,29,30,0,2,20,25,25,15,5,10,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7.5,0,1
1,29,22,0,2,40,8,10,12,10,20,14,20,18,24,18,6,8,8,8,8,7,7,6,7,6,7,6,6.5,0,1
1,29,32,1,2,30,10,30,20,10,0,14,20,18,24,18,6,8,8,8,8,7,6,7,7,6,7,6,6.5,0,1
1,29,26,1,2,40,5,20,10,10,15,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7,0,0
1,29,27,1,2,20,15,25,15,20,5,14,20,18,24,18,6,8,8,8,8,7,8,8,7,8,8,8,8,0,1
1,29,25,0,2,30,15,20,20,0,5,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,6,7,0,1
1,29,22,0,2,10,20,35,10,5,20,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7,0,1
1,29,21,1,2,19,24,21,23,5,8,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,6,7,0,1
1,29,24,1,2,10,20,35,20,0,15,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,6,7,0,1
1,29,25,0,2,15,10,30,10,5,30,14,20,18,24,18,6,8,8,8,8,7,7,7,7,6,7,6,7,0,1
1,29,28,1,2,20,20,15,15,5,25,14,20,18,24,18,6,8,8,8,8,7,7,7,7,6,6,6,7,0,0
1,29,27,0,2,20,20,20,20,10,10,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,7,0,0
0,28,34,0,6,10,10,30,20,10,20,20,20,20,10,10,20,6,9,9,9,7,6,6,6,7,7,6,7,0,1
0,28,22,0,6,15,20,20,20,15,10,20,20,20,10,10,20,6,9,9,9,7,8,8,7,7,7,5,7,0,1
0,28,23,0,6,10,25,20,10,20,15,20,20,20,10,10,20,6,9,9,9,7,7,5,6,6,5,3,5,0,0
0,28,26,1,6,10,20,15,20,20,15,20,20,20,10,10,20,6,9,9,9,7,7,7,8,8,6,9,8,0,0
0,28,27,1,6,10,20,20,10,20,20,20,20,20,10,10,20,6,9,9,9,7,6,7,7,7,7,5,5,0,0
0,28,28,0,6,10,10,20,20,20,20,20,20,20,10,10,20,6,9,9,9,7,9,8,8,8,8,6,8,0,0
0,28,25,0,6,20,20,20,20,10,10,20,20,20,10,10,20,6,9,9,9,7,9,9,8,8,6,6,8,0,1
0,28,35,0,6,10,32,20,12,11,15,20,20,20,10,10,20,6,9,9,9,7,7,7,7,7,7,5,6,0,0
0,28,32,0,6,30,30,30,5,0,5,20,20,20,10,10,20,6,9,9,9,7,6,7,6,6,6,5,5,0,0
0,28,30,0,6,20,25,15,15,15,10,20,20,20,10,10,20,6,9,9,9,7,7,7,7,7,7,5,5,0,0
0,28,22,0,6,15,20,20,20,5,20,20,20,20,10,10,20,6,9,9,9,7,6,8,8,8,6,6,6,0,0
0,28,23,0,6,15,15,20,15,15,20,20,20,20,10,10,20,6,9,9,9,7,7,7,7,7,7,5,6,0,0
0,28,23,0,6,15,15,20,15,20,15,20,20,20,10,10,20,6,9,9,9,7,7,6,6,6,6,5,5,0,0
0,28,27,0,6,25,15,20,20,20,0,20,20,20,10,10,20,6,9,9,9,7,5,5,5,5,5,5,5,1,0
0,28,23,1,6,15,21,18,18,10,18,20,20,20,10,10,20,6,9,9,9,7,5,6,9,3,3,3,3,0,0
0,28,25,0,6,15,3,50,20,2,10,20,20,20,10,10,20,6,9,9,9,7,9,8,8,8,8,5,7,0,0
0,28,29,0,6,10,20,20,20,20,10,20,20,20,10,10,20,6,9,9,9,7,9,8,8,6,7,7,6,0,0
0,28,29,0,6,14,20,18,24,18,6,20,20,20,10,10,20,6,9,9,9,7,7,9,9,8,6,7,7,0,0
0,26,34,1,7,10,10,30,20,10,20,18,18,18,19,13,14,7,9,8,10,7,6,6,7,8,4,6,5,0,0
0,26,22,1,7,15,20,20,20,15,10,18,18,18,19,13,14,7,9,8,10,7,4,6,5,6,5,5,4,0,0
0,26,23,0,7,10,25,20,10,20,15,18,18,18,19,13,14,7,9,8,10,7,5,6,7,4,4,6,4,0,0
0,26,26,0,7,10,20,15,20,20,15,18,18,18,19,13,14,7,9,8,10,7,4,7,7,6,5,5,5,0,0
0,26,27,0,7,10,20,20,10,20,20,18,18,18,19,13,14,7,9,8,10,7,5,8,7,5,6,4,5,0,0
0,26,28,1,7,10,10,20,20,20,20,18,18,18,19,13,14,7,9,8,10,7,6,6,6,8,6,7,6,0,0
0,26,25,0,7,20,20,20,20,10,10,18,18,18,19,13,14,7,9,8,10,7,4,6,5,6,5,4,4,0,0
0,26,35,0,7,10,32,20,12,11,15,18,18,18,19,13,14,7,9,8,10,7,7,7,8,6,7,5,6,0,0
0,26,32,0,7,30,30,30,5,0,5,18,18,18,19,13,14,7,9,8,10,7,5,7,6,6,6,4,5,0,0
0,26,30,1,7,20,25,15,15,15,10,18,18,18,19,13,14,7,9,8,10,7,5,7,6,6,5,6,5,0,0
0,26,22,1,7,15,20,20,20,5,20,18,18,18,19,13,14,7,9,8,10,7,8,8,8,9,6,9,9,0,0
0,26,23,1,7,15,15,20,15,15,20,18,18,18,19,13,14,7,9,8,10,7,6,7,6,6,6,6,6,0,0
0,26,23,1,7,15,15,20,15,20,15,18,18,18,19,13,14,7,9,8,10,7,6,7,7,7,7,6,7,0,0
0,26,27,1,7,25,15,20,20,20,0,18,18,18,19,13,14,7,9,8,10,7,3,5,6,4,6,3,2,0,0
0,26,23,0,7,15,21,18,18,10,18,18,18,18,19,13,14,7,9,8,10,7,3,8,5,4,5,4,3,0,1
0,26,25,0,7,15,3,50,20,2,10,18,18,18,19,13,14,7,9,8,10,7,7,7,8,7,8,7,7,0,0
0,26,29,1,7,10,20,20,20,20,10,18,18,18,19,13,14,7,9,8,10,7,6,6,7,7,4,5,6,0,0
0,26,29,1,7,14,20,18,24,18,6,18,18,18,19,13,14,7,9,8,10,7,5,7,7,8,5,6,6,0,1
0,26,26,0,3,10,20,15,20,20,15,10,20,20,22,6,22,7,9,9,9,9,8,9,9,9,8,8,9,1,0
0,26,32,1,3,30,30,30,5,0,5,10,20,20,22,6,22,7,9,9,9,9,7,7,8,8,8,8,8,0,0
0,26,25,0,3,15,3,50,20,2,10,10,20,20,22,6,22,7,9,9,9,9,8,8,8,8,8,7,8,0,0
0,29,34,1,4,10,10,30,20,10,20,50,7,20,23,0,0,7,5,7,6,6,4,6,7,7,7,7,4,0,1
0,29,22,1,4,15,20,20,20,15,10,50,7,20,23,0,0,7,5,7,6,6,6,9,9,9,6,6,6,0,1
0,29,23,0,4,10,25,20,10,20,15,50,7,20,23,0,0,7,5,7,6,6,8,7,8,7,6,5,6,0,0
0,29,26,0,4,10,20,15,20,20,15,50,7,20,23,0,0,7,5,7,6,6,5,7,8,6,7,7,6,0,1
0,29,27,0,4,10,20,20,10,20,20,50,7,20,23,0,0,7,5,7,6,6,4,6,7,4,6,6,4,0,1
0,29,28,1,4,10,10,20,20,20,20,50,7,20,23,0,0,7,5,7,6,6,7,7,8,7,8,7,6,0,0
0,29,25,0,4,20,20,20,20,10,10,50,7,20,23,0,0,7,5,7,6,6,5,6,6,5,6,7,5,0,0
0,29,35,0,4,10,32,20,12,11,15,50,7,20,23,0,0,7,5,7,6,6,7,6,7,6,8,4,6,0,0
0,29,32,0,4,30,30,30,5,0,5,50,7,20,23,0,0,7,5,7,6,6,7,7,7,7,6,6,7,0,0
0,29,30,1,4,20,25,15,15,15,10,50,7,20,23,0,0,7,5,7,6,6,6,6,6,5,7,4,5,0,1
0,29,22,1,4,15,20,20,20,5,20,50,7,20,23,0,0,7,5,7,6,6,8,8,8,8,8,7,7,0,1
